
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/28/2018 02:32:22
MetaData, TestRecord.TestTarget, 180207S5_d1_r3_lch50
MetaData, TestRecord.IterationIndex, 75
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 57c5c004-f14f-487e-9b33-9f3114281980
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 1.2456E-07, -1.3214E-07, 1.313E-07, 7567731.1941879829, 4.7525000000000196E-08
DataValue, 39.2, -1, 1.6404E-07, -1.7016E-07, -1.845E-07, 5876821.8147625765, 3.6412499999999963E-08
DataValue, 38.4, -1, 2.0392E-07, -1.9039999999999998E-07, 1.7534E-07, 5252100.8403361347, 4.1899999999999958E-08
DataValue, 37.6, -1, 2.3535999999999999E-07, -2.372E-07, -8.504E-08, 4215851.602023609, 4.3887500000000174E-08
DataValue, 36.800000000000004, -1, 2.7688E-07, -2.6062E-07, 4.564E-08, 3837004.0672243112, 4.2237499999999964E-08
DataValue, 36, -1, 3.0511999999999997E-07, -3.0478E-07, -1.5059999999999999E-07, 3281055.1873482512, 5.1037499999999957E-08
DataValue, 35.2, -1, 3.5256E-07, -3.4228E-07, 1.7716E-07, 2921584.6675236649, 5.7287499999999923E-08
DataValue, 34.4, -1, 3.96E-07, -3.9643999999999997E-07, 3.522E-08, 2522449.8032489154, 6.2512499999999919E-08
DataValue, 33.6, -1, 4.4751999999999997E-07, -4.423E-07, -3.604E-08, 2260908.8853719197, 5.5349999999999983E-08
DataValue, 32.8, -1, 4.9022E-07, -4.85E-07, 1.1282E-07, 2061855.6701030927, 6.8212499999999923E-08
DataValue, 32, -1, 5.4938E-07, -5.5144E-07, -2.4440199999999997E-08, 1813433.9184680111, 7.2087500000000109E-08
DataValue, 31.2, -1, 6.0218E-07, -6.0034E-07, -1.7338E-07, 1665722.7571043074, 6.6025000000000116E-08
DataValue, 30.400000000000002, -1, 6.646E-07, -6.5708E-07, 1.84358E-08, 1521884.7020149753, 8.1100000000000084E-08
DataValue, 29.6, -1, 7.3342E-07, -7.301E-07, 1.6014E-07, 1369675.3869332967, 8.89249999999999E-08
DataValue, 28.8, -1, 8.0132E-07, -7.9936E-07, -1.655E-07, 1251000.8006405125, 8.8837499999999938E-08
DataValue, 28, -1, 8.8625999999999994E-07, -8.7224E-07, 8.6478E-09, 1146473.4476749518, 9.2262499999999917E-08
DataValue, 27.2, -1, 9.5014E-07, -9.4698E-07, 2.1438E-07, 1055988.510845002, 9.3537500000000172E-08
DataValue, 26.400000000000002, -1, 1.0284000000000002E-06, -1.0219000000000001E-06, -1.8887199999999997E-08, 978569.33163714642, 9.101250000000022E-08
DataValue, 25.6, -1, 1.0945E-06, -1.0926000000000001E-06, -4.46E-08, 915248.03221673064, 9.6062499999999858E-08
DataValue, 24.8, -1, 1.1828000000000001E-06, -1.1756E-06, 2.0454E-07, 850629.4658046955, 1.1868749999999994E-07
DataValue, 24, -1, 1.286E-06, -1.2825000000000002E-06, -1.6944E-07, 779727.0955165691, 1.1737499999999998E-07
DataValue, 23.2, -1, 1.3769000000000001E-06, -1.3634000000000002E-06, 2.1375599999999997E-08, 733460.46648085664, 1.0525000000000011E-07
DataValue, 22.400000000000002, -1, 1.4539000000000002E-06, -1.4509000000000002E-06, 1.336E-08, 689227.376111379, 1.1293750000000016E-07
DataValue, 21.6, -1, 1.5514E-06, -1.5441000000000002E-06, -1.687E-07, 647626.44906417967, 1.3024999999999989E-07
DataValue, 20.8, -1, 1.6707000000000002E-06, -1.6593000000000002E-06, 2.0421399999999997E-08, 602663.773880552, 1.2943749999999996E-07
DataValue, 20, -1, 1.7548000000000001E-06, -1.7512000000000003E-06, 2.65E-08, 571037.00319780712, 1.2143749999999989E-07
DataValue, 19.2, -1, 1.8626000000000002E-06, -1.8536000000000001E-06, -1.7636E-07, 539490.72075960285, 1.4487500000000022E-07
DataValue, 18.400000000000002, -1, 1.9944000000000003E-06, -1.9830000000000003E-06, 1.74556E-08, 504286.43469490664, 1.4256250000000031E-07
DataValue, 17.6, -1, 2.0858E-06, -2.0817000000000003E-06, 4.566E-08, 480376.61526636878, 1.3099999999999994E-07
DataValue, 16.8, -1, 2.2019E-06, -2.1926000000000004E-06, -2.2167999999999998E-07, 456079.54027182329, 1.5937499999999993E-07
DataValue, 16, -1, 2.3492000000000003E-06, -2.3367000000000004E-06, 1.7207E-08, 427953.95215474808, 1.5756249999999982E-07
DataValue, 15.200000000000001, -1, 2.4487000000000004E-06, -2.4447E-06, 4.928E-08, 409048.14496666257, 1.4268750000000003E-07
DataValue, 14.4, -1, 2.5765000000000002E-06, -2.5650000000000004E-06, -2.0594E-07, 389863.54775828455, 1.7399999999999994E-07
DataValue, 13.6, -1, 2.7355000000000003E-06, -2.7231000000000002E-06, 1.6525999999999999E-07, 367228.52631192387, 1.843125E-07
DataValue, 12.8, -1, 2.8637000000000002E-06, -2.8599000000000004E-06, -2.33756E-08, 349662.57561453193, 1.58125E-07
DataValue, 12, -1, 2.9786E-06, -2.9761E-06, -3.5399999999999998E-09, 336010.21471052716, 1.5556249999999994E-07
DataValue, 11.200000000000001, -1, 3.1228000000000004E-06, -3.1088E-06, 1.2012E-07, 321667.52444673184, 2.0187500000000013E-07
DataValue, 10.4, -1, 3.3002E-06, -3.2991000000000003E-06, -2.4947399999999997E-08, 303112.970203995, 1.9343749999999995E-07
DataValue, 9.6, -1, 3.4253000000000005E-06, -3.4183000000000004E-06, -5.48E-09, 292543.07696808351, 1.6556250000000016E-07
DataValue, 8.8, -1, 3.5776000000000003E-06, -3.5640000000000005E-06, 1.1635999999999999E-07, 280583.61391694722, 2.2062499999999995E-07
DataValue, 8, -1, 3.7739000000000004E-06, -3.7713000000000002E-06, -2.4457999999999996E-08, 265160.55471588043, 2.0824999999999995E-07
DataValue, 7.2, -1, 3.9035E-06, -3.8972000000000006E-06, -1.068E-08, 256594.47808683154, 1.779999999999999E-07
DataValue, 6.4, -1, 4.0727000000000008E-06, -4.0561E-06, 1.6102E-07, 246542.2450136831, 2.3956250000000018E-07
DataValue, 5.6000000000000005, -1, 4.2867000000000008E-06, -4.2805000000000008E-06, -2.2698199999999997E-08, 233617.56804111664, 2.2731250000000019E-07
DataValue, 4.8, -1, 4.4247E-06, -4.4198000000000004E-06, -1.1139999999999999E-08, 226254.58165527851, 1.9224999999999957E-07
DataValue, 4, -1, 4.6043E-06, -4.5881E-06, 1.4698E-07, 217955.14483119373, 2.5506250000000029E-07
DataValue, 3.2, -1, 4.8309000000000006E-06, -4.8279000000000008E-06, -2.5913199999999996E-08, 207129.39373226452, 2.42875E-07
DataValue, 2.4, -1, 4.9823000000000006E-06, -4.9767E-06, -3.1799999999999998E-09, 200936.36345369421, 2.0581249999999971E-07
DataValue, 1.6, -1, 5.1726E-06, -5.1572E-06, 1.3324E-07, 193903.66865741098, 2.7356250000000004E-07
DataValue, 0.8, -1, 5.4202E-06, -5.4144E-06, -2.41376E-08, 184692.67139479905, 2.6356250000000035E-07
DataValue, 0, -1, 5.5819000000000007E-06, -5.5789000000000009E-06, -5.52E-09, 179246.80492570216, 2.171875000000003E-07
DataValue, -0.8, -1, 5.7794000000000009E-06, -5.7619000000000007E-06, 9.016E-08, 173553.86244120862, 2.8606249999999992E-07
DataValue, -1.6, -1, 6.0420000000000008E-06, -6.0366000000000008E-06, -4.36E-08, 165656.16406586487, 2.7231249999999994E-07
DataValue, -2.4, -1, 6.2189000000000007E-06, -6.1976000000000006E-06, -2.6341399999999996E-08, 161352.78172195688, 2.3093749999999975E-07
DataValue, -3.2, -1, 6.4154000000000004E-06, -6.4061E-06, -9.6E-10, 156101.21602847285, 2.6400000000000025E-07
DataValue, -4, -1, 6.6423000000000008E-06, -6.620000000000001E-06, 9.994E-08, 151057.4018126888, 3.2243750000000032E-07
DataValue, -4.8, -1, 6.9278000000000008E-06, -6.9220000000000008E-06, -2.6474799999999996E-08, 144466.91707598959, 3.0443749999999987E-07
DataValue, -5.6000000000000005, -1, 7.1147000000000007E-06, -7.107100000000001E-06, -2.3E-09, 140704.36605647873, 2.5362499999999963E-07
DataValue, -6.4, -1, 7.3542000000000007E-06, -7.3278E-06, 1.109E-07, 136466.60662135974, 3.3556249999999946E-07
DataValue, -7.2, -1, 7.6548E-06, -7.644E-06, -2.4824599999999997E-08, 130821.55939298797, 3.2337500000000026E-07
DataValue, -8, -1, 7.8516000000000012E-06, -7.8452E-06, -5.2E-09, 127466.47631672869, 2.6893750000000091E-07
DataValue, -8.8, -1, 8.1012000000000013E-06, -8.0743000000000016E-06, 1.4498E-07, 123849.745488773, 3.5043749999999978E-07
DataValue, -9.6, -1, 8.4148000000000012E-06, -8.4059E-06, -2.48742E-08, 118964.06095718483, 3.3731249999999959E-07
DataValue, -10.4, -1, 8.6214E-06, -8.6140000000000009E-06, -4.6799999999999996E-09, 116090.08590666356, 2.8012499999999987E-07
DataValue, -11.200000000000001, -1, 8.8811E-06, -8.8541E-06, 1.1044E-07, 112942.02685761398, 3.6600000000000007E-07
DataValue, -12, -1, 9.2097000000000009E-06, -9.1996E-06, -2.5789599999999996E-08, 108700.3782773164, 3.4837500000000055E-07
DataValue, -12.8, -1, 9.4216000000000014E-06, -9.4115000000000013E-06, -7.88E-09, 106252.98836529776, 2.9075000000000019E-07
DataValue, -13.6, -1, 9.6938E-06, -9.664800000000001E-06, 1.4244E-07, 103468.25593907788, 3.8843749999999951E-07
DataValue, -14.4, -1, 1.0041900000000001E-05, -1.0033E-05, -2.4662199999999997E-08, 99671.0854181202, 3.6731249999999935E-07
DataValue, -15.200000000000001, -1, 1.02595E-05, -1.02525E-05, -6.82E-09, 97537.186052182384, 5.6312500000000033E-07
DataValue, -16, -1, 1.0572E-05, -1.0934E-05, 2.794E-08, 91457.837936711177, 6.059375E-07
DataValue, -16.8, -1, 1.0804E-05, -1.1222E-05, 2.02484E-08, 89110.67545891997, 4.1499999999999904E-07
DataValue, -17.6, -1, 1.1068E-05, -1.1598E-05, 3.478E-08, 86221.762372822908, 4.4500000000000024E-07
DataValue, -18.400000000000002, -1, 1.1342E-05, -1.1934000000000001E-05, 2.4060599999999998E-08, 83794.201441260258, 4.6375000000000107E-07
DataValue, -19.2, -1, 1.1628000000000001E-05, -1.234E-05, -1.2085999999999999E-07, 81037.277147487839, 4.8375000000000045E-07
DataValue, -20, -1, 1.1926E-05, -1.2708000000000001E-05, -3.496E-08, 78690.588605602767, 4.8999999999999933E-07
DataValue, -20.8, -1, 1.2224E-05, -1.3124E-05, 3.026E-08, 76196.281621456874, 5.1374999999999953E-07
DataValue, -21.6, -1, 1.2526E-05, -1.3530000000000001E-05, 9.812E-08, 73909.830007390978, 6.2125000000000009E-07
DataValue, -22.400000000000002, -1, 1.2928E-05, -1.4118000000000001E-05, -1.9232E-07, 70831.56254426972, 6.65000000000001E-07
DataValue, -23.2, -1, 1.3294E-05, -1.4594000000000001E-05, 1.7092E-07, 68521.310127449629, 5.7750000000000072E-07
DataValue, -24, -1, 1.3596E-05, -1.5042000000000001E-05, -6.4059999999999993E-08, 66480.521207286263, 6.3374999999999891E-07
DataValue, -24.8, -1, 1.4024E-05, -1.5608E-05, 1.588E-08, 64069.707842132237, 5.1499999999999909E-07
DataValue, -25.6, -1, 1.4230000000000001E-05, -1.5866E-05, 3.11E-08, 63027.858313374512, 4.7750000000000051E-07
DataValue, -26.400000000000002, -1, 1.4564E-05, -1.6372000000000002E-05, -1.1246E-07, 61079.892499389192, 6.8250000000000035E-07
DataValue, -27.2, -1, 1.5008000000000001E-05, -1.6958E-05, 2.0463199999999997E-08, 58969.218068168419, 5.7499999999999947E-07
DataValue, -28, -1, 1.5222000000000001E-05, -1.7292E-05, 2.738E-08, 57830.210501966227, 4.2375000000000129E-07
