
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/28/2018 01:27:49
MetaData, TestRecord.TestTarget, 180207S1_d2_r2_lch100
MetaData, TestRecord.IterationIndex, 13
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, ?
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, e8404c5c-361f-4792-937e-cfa313ca6c58
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, -1.3029E-09, -6.0463999999999993E-09, -2.222E-08, 165387668.69542208, -4.4081250000000147E-09
DataValue, 39.2, -1, 4.2888E-09, -2.5199E-09, -2.582E-08, 396841144.48986071, -1.1124374999999987E-09
DataValue, 38.4, -1, 3.1274E-09, -4.2665E-09, -9.0584E-09, 234384155.63107935, -2.7677499999999976E-09
DataValue, 37.6, -1, -3.756E-10, 1.9085E-09, 2.26288E-08, -523971705.52790147, -6.7875000000000223E-10
DataValue, 36.800000000000004, -1, 3.971E-10, -3.1805E-09, -1.8134399999999997E-08, 314415972.33139443, -3.9799999999999945E-10
DataValue, 36, -1, -5.959E-10, 2.5453E-09, 2.04234E-08, -392880996.34620672, -3.3631249999999971E-10
DataValue, 35.2, -1, 6.347E-10, -2.6424E-09, -1.7198199999999997E-08, 378443838.93430215, -2.6943749999999993E-10
DataValue, 34.4, -1, -7.006E-10, 2.9764E-09, 1.87456E-08, -335976347.26515251, -2.0401874999999981E-09
DataValue, 33.6, -1, 8.067E-10, 6.219E-10, -3.778E-08, -1607975558.7715068, 3.8044999999999969E-09
DataValue, 32.8, -1, 1.6992E-09, -3.1108E-09, 3.246E-08, 321460717.50032145, -5.268749999999996E-11
DataValue, 32, -1, 5.83E-11, 7.062E-10, -2.372E-08, -1416029453.412631, -1.3312500000000017E-10
DataValue, 31.2, -1, 3.9706E-09, -2.8978E-09, -1.5808E-08, 345089378.14894056, -3.8262500000000048E-10
DataValue, 30.400000000000002, -1, -9.98E-10, 1.3184E-09, 9.152E-08, -758495145.631068, -3.3750000000000046E-09
DataValue, 29.6, -1, 4.0701E-09, 2.5022E-09, -2.812E-08, -399648309.48765087, 2.4283124999999973E-09
DataValue, 28.8, -1, 3.7643E-09, -2.5669E-09, -1.61114E-08, 389574973.70368928, 5.9168749999999936E-10
DataValue, 28, -1, -8.862E-10, 1.5555E-09, 8.476E-08, -642880102.86081648, -3.3488124999999968E-09
DataValue, 27.2, -1, 3.898E-09, 2.7912E-09, -2.8999999999999998E-08, -358268844.94124389, 1.1017500000000015E-09
DataValue, 26.400000000000002, -1, 1.2031E-09, -2.073E-10, -1.3144E-07, 4823926676.31452, -9.3687500000000174E-11
DataValue, 25.6, -1, 3.6439E-09, 2.9411E-09, 1.8736999999999998E-08, -340008840.22984594, -9.3006249999999913E-10
DataValue, 24.8, -1, 7.751E-10, 1.2808E-09, -3.674E-08, -780762023.7351656, 3.0273124999999974E-09
DataValue, 24, -1, 1.6982E-09, -1.9026E-09, 2.17E-08, 525596552.0866183, -1.0082499999999993E-09
DataValue, 23.2, -1, -2.7358E-09, 2.894E-09, -3.068E-08, -345542501.72771251, -7.099375000000011E-10
DataValue, 22.400000000000002, -1, -4.61E-11, -7.6669999999999995E-10, 1.84E-08, 1304291117.777488, 1.1437500000000163E-11
DataValue, 21.6, -1, -3.7575E-09, 2.8757E-09, 1.76732E-08, -347741419.48047435, -9.92187499999999E-10
DataValue, 20.8, -1, 9.248E-10, 8.208E-10, -3.432E-08, -1218323586.7446394, 3.4202499999999967E-09
DataValue, 20, -1, 2.9847E-09, -2.5967E-09, -2.06104E-08, 385104170.67816848, -3.3499999999999962E-10
DataValue, 19.2, -1, -3.508E-10, 1.3568E-09, 9.7079999999999993E-08, -737028301.88679254, -2.6263125000000035E-09
DataValue, 18.400000000000002, -1, 2.9267E-09, 1.6054E-09, -1.522E-08, -622897720.194344, 2.3890625000000033E-09
DataValue, 17.6, -1, 2.9038E-09, -2.4657E-09, 3.062E-08, 405564342.78298253, 1.8868749999999982E-10
DataValue, 16.8, -1, 1.89E-11, 1.3035E-09, 3.002E-08, -767165324.12734938, -2.8713124999999976E-09
DataValue, 16, -1, 3.845E-10, 2.1284E-09, -1.3425199999999999E-08, -469836496.89907914, -2.1393750000000002E-10
DataValue, 15.200000000000001, -1, -1.2367E-09, 1.6458E-09, 8.768E-08, -607607242.67833269, 2.8361875000000008E-09
DataValue, 14.4, -1, -3.4058E-09, -2.4095E-09, -1.8611199999999998E-08, 415023863.87217265, 2.4587499999999984E-10
DataValue, 13.6, -1, -5.958E-10, 1.2524E-09, 8.804E-08, -798466943.46854043, -2.6713750000000004E-09
DataValue, 12.8, -1, 3.7115E-09, 1.8647E-09, 2.514E-08, -536279294.25644875, -6.1656250000000027E-10
DataValue, 12, -1, -1.2237E-09, 2.2389E-09, -1.6477199999999997E-08, -446647907.45455354, 3.6081250000000014E-10
DataValue, 11.200000000000001, -1, -8.506E-10, 1.2874E-09, 8.366E-08, -776759359.95028746, 1.5762500000000004E-10
DataValue, 10.4, -1, 3.7941E-09, 1.9867E-09, 1.9191E-08, -503347259.2741732, 3.2274999999999964E-10
DataValue, 9.6, -1, 6.75E-10, 7.71E-10, -3.156E-08, -1297016861.2191958, 2.2194375000000008E-09
DataValue, 8.8, -1, 2.2E-12, -1.5644E-09, -3.194E-08, 639222705.19048834, 1.4618750000000002E-09
DataValue, 8, -1, -7.7E-11, -1.568E-09, -3.206E-08, 637755102.04081631, -6.3206249999999975E-10
DataValue, 7.2, -1, 5.21E-11, -5.531E-10, -3.146E-08, 1807991321.6416562, -9.2625E-11
DataValue, 6.4, -1, -2.095E-10, -1.4198E-09, 1.5429399999999997E-08, 704324552.753909, -7.931250000000002E-10
DataValue, 5.6000000000000005, -1, 1.1516E-09, 7.159E-10, 2.03586E-08, -1396843134.5159938, 5.1031249999999973E-10
DataValue, 4.8, -1, -4.6818E-09, -2.2363E-09, 2.976E-08, 447167195.81451511, -1.0201874999999996E-09
DataValue, 4, -1, 3.953E-10, 2.3482E-09, -1.5274599999999998E-08, -425858104.07972068, -1.6709375000000003E-09
DataValue, 3.2, -1, 8.938E-10, 4.372E-10, -1.6643599999999998E-08, -2287282708.1427264, 4.1149999999999982E-10
DataValue, 2.4, -1, 3.0675E-09, 1.6898E-09, 7.5859999999999992E-08, -591786010.17871928, 1.6504375E-09
DataValue, 1.6, -1, -3.7594E-09, -2.2035E-09, -1.8333E-08, 453823462.67302018, 2.475625000000001E-10
DataValue, 0.8, -1, 4.9038E-09, 1.2937E-09, 2.592E-08, -772976733.4003247, -2.3499999999999971E-11
DataValue, 0, -1, -4.5919E-09, -2.1659E-09, 3.008E-08, 461701832.95627683, -8.363125E-10
DataValue, -0.8, -1, 2.773E-10, 2.6318E-09, 3.13E-08, -379968082.68105477, -2.8955625000000003E-09
DataValue, -1.6, -1, 3.662E-10, 2.467E-09, -1.38666E-08, -405350628.2934739, 5.249375E-10
DataValue, -2.4, -1, -1.3297999999999999E-09, 1.7919E-09, 5.722E-08, -558066856.40939784, 2.7608749999999993E-09
DataValue, -3.2, -1, -3.69E-09, -1.9504E-09, 1.762E-07, 512715340.44298613, 2.41675E-09
DataValue, -4, -1, -4.5375E-09, -2.0749E-09, 2.782E-08, 481950937.39457327, -2.6970625000000006E-09
DataValue, -4.8, -1, -1.1657E-09, 2.3649E-09, -1.7686199999999998E-08, -422850860.50150114, -2.174124999999999E-09
DataValue, -5.6000000000000005, -1, -8.137E-10, 1.4037E-09, 8.0399999999999992E-08, -712402935.10009265, 2.0124999999999987E-10
DataValue, -6.4, -1, 3.9907E-09, 2.0429E-09, 1.57462E-08, -489500220.2750991, 2.74625E-10
DataValue, -7.2, -1, 9.818E-10, 9.643E-10, -3.102E-08, -1037021673.7529813, 1.4754375000000003E-09
DataValue, -8, -1, 1.695E-10, -3.178E-10, -3.178E-08, 3146633102.5802393, 1.3575624999999996E-09
DataValue, -8.8, -1, -1.383E-10, -1.2078E-09, -1.8677199999999997E-08, 827951647.62377882, -1.1223125000000002E-09
DataValue, -9.6, -1, -6.782E-10, 1.4779E-09, 8.536E-08, -676635766.96664178, -2.0087500000000005E-09
DataValue, -10.4, -1, 3.5507E-09, 2.0062E-09, 1.95364E-08, -498454790.15053338, 7.8149999999999942E-10
DataValue, -11.200000000000001, -1, -4.7036E-09, 2.275E-10, -8.7939999999999992E-08, -4395604395.6043959, 3.1950000000000009E-10
DataValue, -12, -1, -3.5531E-09, 1.495E-09, 1.4716E-07, -668896321.07023418, -1.4951875000000003E-09
DataValue, -12.8, -1, 4.7431E-09, 2.6198E-09, 2.952E-08, -381708527.36850142, -9.3350000000000014E-10
DataValue, -13.6, -1, 2.048E-10, 2.9885999999999998E-09, 3.104E-08, -334604831.69376969, -1.8993750000000015E-10
DataValue, -14.4, -1, 2.571E-10, 2.9237E-09, 3.078E-08, -342032356.26090229, 2.0268749999999969E-10
DataValue, -15.200000000000001, -1, 3.958E-10, 2.6643E-09, -1.4606999999999998E-08, -375333108.13346845, 8.8681250000000024E-10
DataValue, -16, -1, -1.3204E-09, 1.5048E-09, 1.2643999999999999E-07, -664540138.22434878, 1.88625E-10
DataValue, -16.8, -1, 4.332E-09, 2.3625E-09, 3.088E-08, -423280423.28042328, -8.7243749999999935E-10
DataValue, -17.6, -1, 2.955E-10, 2.9007E-09, 3.076E-08, -344744372.04812628, -3.0549999999999962E-10
DataValue, -18.400000000000002, -1, 2.993E-10, 2.8513E-09, 3.104E-08, -350717216.70816821, 1.2950000000000035E-10
DataValue, -19.2, -1, 3.77E-10, 2.6935E-09, -1.6354E-08, -371264154.44588828, 8.11125000000001E-10
DataValue, -20, -1, -1.0235E-09, 1.5535E-09, 1.0592E-07, -643707756.678468, 2.1749999999999984E-10
DataValue, -20.8, -1, 4.2281E-09, 2.3455E-09, 3.104E-08, -426348326.58281821, -8.0574999999999931E-10
DataValue, -21.6, -1, 3.224E-10, 2.8427E-09, -1.5327E-08, -351778238.99813557, 9.4356249999999914E-10
DataValue, -22.400000000000002, -1, 9.452E-10, 8.358E-10, -1.8456999999999998E-08, -1196458482.8906436, 4.0825000000000068E-10
DataValue, -23.2, -1, 2.8866E-09, 2.1895E-09, 9.908E-08, -456725279.74423385, 1.7084375000000025E-09
DataValue, -24, -1, -3.311E-09, -1.8977E-09, -2.16188E-08, 526953680.77146012, 4.1849999999999954E-10
DataValue, -24.8, -1, 4.747E-09, 1.5199E-09, 9.978E-08, -657938022.23830509, -2.3636874999999977E-09
DataValue, -25.6, -1, 3.1571E-09, 1.8842E-09, -3.162E-08, -530729221.95096058, 1.6948749999999985E-09
DataValue, -26.400000000000002, -1, 5.72E-11, -1.1919E-09, -3.22E-08, 838996560.11410356, 1.9539375000000029E-09
DataValue, -27.2, -1, 7.45E-11, -1.2421E-09, -3.216E-08, 805088157.15320826, -3.6249999999999536E-12
DataValue, -28, -1, 5.4E-12, -1.1861E-09, -3.26E-08, 843099232.77969813, -1.2187499999999993E-10
DataValue, -28.8, -1, -1.049E-10, -1.0471E-09, -3.234E-08, 955018622.86314583, -8.0687499999999986E-11
DataValue, -29.6, -1, -1.809E-10, -1.057E-09, -1.8876E-08, 946073793.755913, -1.6808124999999984E-09
DataValue, -30.400000000000002, -1, -6.001E-10, 1.6422E-09, 9.004E-08, -608939227.865059, -1.9780000000000025E-09
DataValue, -31.2, -1, 3.4638E-09, 2.1078E-09, 1.87382E-08, -474428313.88177246, 2.145500000000003E-09
DataValue, -32, -1, -2.6262E-09, -1.7906E-09, 3.09E-08, 558472020.55177033, -4.8106250000000058E-10
DataValue, -32.8, -1, 3.498E-10, 2.8775E-09, 1.68532E-08, -347523892.26759338, 3.4812499999999919E-11
DataValue, -33.6, -1, -2.8234E-09, -1.8463E-09, 2.972E-08, 541623788.11677408, -1.564999999999998E-10
DataValue, -34.4, -1, 1.689E-10, 3.1279E-09, 3.022E-08, -319703315.32337993, -3.031624999999997E-09
