
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/28/2018 02:25:33
MetaData, TestRecord.TestTarget, 180207S4_d3_r3_lch50
MetaData, TestRecord.IterationIndex, 67
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 768167f3-3352-4c1e-9569-7e6eed90cc60
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 1.1484E-07, -1.2508E-07, 1.2601999999999999E-07, 7994883.274704189, 2.1225000000000056E-08
DataValue, 39.2, -1, 1.4109999999999999E-07, -1.4206E-07, 3.69E-08, 7039279.1778121926, 2.9149999999999973E-08
DataValue, 38.4, -1, 1.6385999999999999E-07, -1.7172E-07, -5.8699999999999996E-08, 5823433.496389471, 2.7512499999999989E-08
DataValue, 37.6, -1, 1.9373999999999999E-07, -1.8608E-07, 3.536E-08, 5374032.6741186585, 2.9625000000000098E-08
DataValue, 36.800000000000004, -1, 2.1733999999999999E-07, -2.1912E-07, -9.88E-08, 4563709.3829864915, 3.5349999999999969E-08
DataValue, 36, -1, 2.4896E-07, -2.4264E-07, 1.7069999999999999E-07, 4121332.0145070883, 3.9512499999999951E-08
DataValue, 35.2, -1, 2.7768E-07, -2.8233999999999997E-07, -1.5324E-07, 3541829.0004958566, 3.9099999999999966E-08
DataValue, 34.4, -1, 3.1294E-07, -3.052E-07, 6.876E-08, 3276539.9737876803, 4.3012499999999962E-08
DataValue, 33.6, -1, 3.4846E-07, -3.5116E-07, -3.362E-08, 2847704.7499715229, 4.9962499999999929E-08
DataValue, 32.8, -1, 3.9018E-07, -3.8513999999999997E-07, 1.1187999999999999E-07, 2596458.4307005247, 4.9812499999999957E-08
DataValue, 32, -1, 4.2918E-07, -4.3086E-07, -2.1748199999999998E-08, 2320939.5163162048, 5.64000000000001E-08
DataValue, 31.2, -1, 4.7547999999999997E-07, -4.7538E-07, -1.6608E-07, 2103580.293659809, 6.1837500000000093E-08
DataValue, 30.400000000000002, -1, 5.3188E-07, -5.298E-07, 1.7E-09, 1887504.7187617968, 7.2925000000000066E-08
DataValue, 29.6, -1, 5.9784E-07, -5.9206E-07, 4.618E-08, 1689018.0049319326, 7.6449999999999933E-08
DataValue, 28.8, -1, 6.4994E-07, -6.5212E-07, -1.7188E-07, 1533460.0993682144, 7.2024999999999945E-08
DataValue, 28, -1, 7.1774E-07, -7.073E-07, 6.086E-08, 1413827.2303124559, 7.9999999999999922E-08
DataValue, 27.2, -1, 7.795E-07, -7.8012E-07, -2.9019999999999998E-08, 1281854.0737322464, 8.6212500000000138E-08
DataValue, 26.400000000000002, -1, 8.4948E-07, -8.4524E-07, 1.1644E-07, 1183095.9254176328, 8.9487500000000145E-08
DataValue, 25.6, -1, 9.2448E-07, -9.233E-07, -2.4336599999999996E-08, 1083071.5910321672, 9.4362499999999916E-08
DataValue, 24.8, -1, 9.9632E-07, -9.9622E-07, -1.6836E-07, 1003794.342615085, 8.7249999999999924E-08
DataValue, 24, -1, 1.0732000000000002E-06, -1.0629E-06, 1.9028E-07, 940822.278671559, 9.6112500000000048E-08
DataValue, 23.2, -1, 1.1545000000000001E-06, -1.1500000000000002E-06, -2.10216E-08, 869565.21739130421, 1.0606250000000017E-07
DataValue, 22.400000000000002, -1, 1.2328E-06, -1.2326E-06, -2.812E-08, 811293.2013629725, 1.0762500000000016E-07
DataValue, 21.6, -1, 1.3253E-06, -1.3222000000000002E-06, 2.1628E-07, 756315.23218877614, 1.17625E-07
DataValue, 20.8, -1, 1.4253000000000001E-06, -1.4208000000000002E-06, -1.7628E-07, 703828.82882882876, 1.2299999999999987E-07
DataValue, 20, -1, 1.5266000000000001E-06, -1.5190000000000002E-06, 2.1609999999999998E-07, 658327.84726793936, 1.2681249999999989E-07
DataValue, 19.2, -1, 1.6253000000000001E-06, -1.6237000000000002E-06, -1.8503199999999998E-08, 615877.317238406, 1.2700000000000017E-07
DataValue, 18.400000000000002, -1, 1.7225000000000002E-06, -1.7222000000000002E-06, -4.7179999999999996E-08, 580652.65358262684, 1.2756250000000008E-07
DataValue, 17.6, -1, 1.8313000000000002E-06, -1.8278E-06, 1.9882E-07, 547105.810263705, 1.4293749999999989E-07
DataValue, 16.8, -1, 1.9521000000000003E-06, -1.9509000000000002E-06, 3.32E-09, 512583.93561945762, 1.4818750000000002E-07
DataValue, 16, -1, 2.0670000000000003E-06, -2.0649000000000003E-06, -3.28E-08, 484284.95326650195, 1.4212500000000012E-07
DataValue, 15.200000000000001, -1, 2.1858000000000003E-06, -2.1783000000000004E-06, -3.91E-08, 459073.58949639619, 1.4574999999999986E-07
DataValue, 14.4, -1, 2.3062E-06, -2.2981E-06, -2.41E-08, 435142.07388712413, 1.5337499999999974E-07
DataValue, 13.6, -1, 2.4305000000000003E-06, -2.4237E-06, -6.7867999999999989E-09, 412592.31753104756, 1.5587500000000009E-07
DataValue, 12.8, -1, 2.5486000000000005E-06, -2.5475E-06, -1.644E-08, 392541.70755642786, 1.6312500000000011E-07
DataValue, 12, -1, 2.6892000000000004E-06, -2.6847000000000003E-06, 1.3438E-07, 372481.0965843483, 1.825E-07
DataValue, 11.200000000000001, -1, 2.8418000000000005E-06, -2.8395E-06, -2.5279799999999998E-08, 352174.67864060571, 1.8218750000000011E-07
DataValue, 10.4, -1, 2.9789000000000004E-06, -2.9762000000000004E-06, -8.22E-09, 335998.92480344058, 1.7393750000000007E-07
DataValue, 9.6, -1, 3.1215000000000005E-06, -3.1178000000000005E-06, 5.944E-08, 320738.98261594708, 1.9318749999999988E-07
DataValue, 8.8, -1, 3.2857E-06, -3.2853E-06, 3.2E-10, 304386.20521717955, 2.0018749999999987E-07
DataValue, 8, -1, 3.4393000000000003E-06, -3.4381E-06, 7.3627999999999994E-09, 290858.32291091006, 1.9668750000000003E-07
DataValue, 7.2, -1, 3.6028000000000005E-06, -3.6000000000000003E-06, 1.614E-08, 277777.77777777775, 2.0225000000000016E-07
DataValue, 6.4, -1, 3.7636000000000003E-06, -3.7617000000000003E-06, -1.7132E-07, 265837.2544328362, 2.1506249999999993E-07
DataValue, 5.6000000000000005, -1, 3.9483000000000008E-06, -3.9441E-06, 2.0599799999999998E-08, 253543.26715854061, 2.2118749999999973E-07
DataValue, 4.8, -1, 4.1187E-06, -4.1156E-06, 1.944E-08, 242977.93760326563, 2.133125000000002E-07
DataValue, 4, -1, 4.2889000000000006E-06, -4.2854000000000005E-06, -1.7508E-07, 233350.44569935126, 2.2893750000000018E-07
DataValue, 3.2, -1, 4.4872000000000008E-06, -4.4819E-06, 1.76598E-08, 223119.65907316093, 2.3643750000000016E-07
DataValue, 2.4, -1, 4.6690000000000005E-06, -4.6637000000000008E-06, 3.438E-08, 214422.0254304522, 2.2850000000000023E-07
DataValue, 1.6, -1, 4.8555E-06, -4.8475000000000006E-06, -9.448E-08, 206291.90304280556, 2.4693749999999989E-07
DataValue, 0.8, -1, 5.0681000000000007E-06, -5.0588000000000006E-06, 3.604E-08, 197675.338024828, 2.452499999999999E-07
DataValue, 0, -1, 5.2367E-06, -5.2399000000000004E-06, 3.5099999999999997E-08, 190843.33670489895, 2.2906249999999987E-07
DataValue, -0.8, -1, 5.4239000000000007E-06, -5.4253E-06, -1.1982E-07, 184321.60433524413, 2.3518750000000007E-07
DataValue, -1.6, -1, 5.628E-06, -5.6162000000000005E-06, 2.4E-10, 178056.33702503471, 2.4812500000000038E-07
DataValue, -2.4, -1, 5.8316E-06, -5.822300000000001E-06, 9.99E-08, 171753.4307747797, 2.78625E-07
DataValue, -3.2, -1, 6.0623E-06, -6.0620000000000006E-06, -4.95E-08, 164962.05872649289, 2.7749999999999967E-07
DataValue, -4, -1, 6.2834000000000007E-06, -6.2663000000000005E-06, -4.978E-08, 159583.80543542441, 2.5462499999999986E-07
DataValue, -4.8, -1, 6.4882000000000008E-06, -6.4694E-06, -3.2E-08, 154573.83992333137, 2.594999999999998E-07
DataValue, -5.6000000000000005, -1, 6.6960000000000008E-06, -6.6815E-06, -1.918E-08, 149666.99094514703, 2.711875E-07
DataValue, -6.4, -1, 6.9187E-06, -6.9033000000000005E-06, -2.198E-08, 144858.25619631191, 2.7612500000000042E-07
DataValue, -7.2, -1, 7.1400000000000011E-06, -7.1233000000000009E-06, -2.5204599999999998E-08, 140384.37241166312, 2.8312500000000041E-07
DataValue, -8, -1, 7.3587E-06, -7.356300000000001E-06, -6.0199999999999995E-09, 135937.90356565118, 2.9956249999999977E-07
DataValue, -8.8, -1, 7.6094E-06, -7.6026000000000007E-06, 1.0418E-07, 131533.94891221423, 3.2856249999999946E-07
DataValue, -9.6, -1, 7.8828E-06, -7.882E-06, -3.194E-08, 126871.35244861709, 3.2368750000000042E-07
DataValue, -10.4, -1, 8.1357E-06, -8.1205000000000013E-06, -6.9539999999999989E-09, 123145.1265316175, 2.9937499999999973E-07
DataValue, -11.200000000000001, -1, 8.3641E-06, -8.361E-06, -1.262E-08, 119602.9183112068, 3.1056250000000022E-07
DataValue, -12, -1, 8.6244000000000017E-06, -8.6174000000000016E-06, 1.1646E-07, 116044.2824982013, 3.4556250000000074E-07
DataValue, -12.8, -1, 8.9153000000000009E-06, -8.9139000000000012E-06, -3.42E-08, 112184.34130963999, 3.3624999999999937E-07
DataValue, -13.6, -1, 9.1717E-06, -9.1554E-06, -4.926E-08, 109225.15673809992, 3.0050000000000039E-07
DataValue, -14.4, -1, 9.4172E-06, -9.3947000000000017E-06, -2.006E-08, 106442.99445431997, 3.1018750000000014E-07
DataValue, -15.200000000000001, -1, 9.6698E-06, -9.6517000000000011E-06, -2.5280199999999996E-08, 103608.69069697565, 3.2649999999999917E-07
DataValue, -16, -1, 9.9195E-06, -9.9171E-06, -3.9599999999999996E-09, 100835.92985852719, 5.2518749999999973E-07
DataValue, -16.8, -1, 1.022E-05, -1.0492E-05, 2.774E-08, 95310.712924132662, 5.76812499999999E-07
DataValue, -17.6, -1, 1.0474E-05, -1.084E-05, -1.1945999999999999E-07, 92250.9225092251, 4.2874999999999955E-07
DataValue, -18.400000000000002, -1, 1.0754E-05, -1.1178E-05, -3.794E-08, 89461.442118446939, 4.4625000000000076E-07
DataValue, -19.2, -1, 1.1040000000000001E-05, -1.1554E-05, 1.698E-08, 86550.112515146277, 4.7500000000000032E-07
DataValue, -20, -1, 1.1326E-05, -1.1938E-05, 1.2542E-07, 83766.12497905847, 5.275E-07
DataValue, -20.8, -1, 1.1668E-05, -1.2398E-05, -1.904E-08, 80658.170672689143, 5.2499999999999984E-07
DataValue, -21.6, -1, 1.1956E-05, -1.2778E-05, -1.059E-07, 78259.508530286432, 5.2999999999999916E-07
DataValue, -22.400000000000002, -1, 1.2296E-05, -1.3246E-05, 2.4705999999999996E-08, 75494.488902310128, 5.3750000000000089E-07
DataValue, -23.2, -1, 1.2582E-05, -1.3638E-05, 3.928E-08, 73324.53438920663, 4.9625000000000139E-07
DataValue, -24, -1, 1.2876E-05, -1.4040000000000001E-05, -3.166E-08, 71225.071225071224, 5.0999999999999978E-07
DataValue, -24.8, -1, 1.3178E-05, -1.4454000000000001E-05, -1.0216E-07, 69185.00069185, 5.6999999999999888E-07
DataValue, -25.6, -1, 1.3542E-05, -1.4952E-05, 1.882E-08, 66880.684858212946, 5.4500000000000018E-07
DataValue, -26.400000000000002, -1, 1.3798E-05, -1.5326000000000002E-05, 1.1806E-07, 65248.597155161158, 5.52500000000002E-07
DataValue, -27.2, -1, 1.4166000000000001E-05, -1.5836000000000002E-05, -2.4433799999999998E-08, 63147.259408941645, 5.7124999999999972E-07
DataValue, -28, -1, 1.4456E-05, -1.624E-05, -3.04E-08, 61576.354679802957, 4.99999999999999E-07
DataValue, -28.8, -1, 1.4768E-05, -1.6636E-05, -2.6389399999999997E-08, 60110.603510459237, 5.0999999999999978E-07
