
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/28/2018 01:19:26
MetaData, TestRecord.TestTarget, 180207S1_d1_r2_lch50
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f79295fa-803b-4659-a03f-5b97e0e5d7a8
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 2.8255199999999998E-08, -3.6139E-08, -2.414E-08, 27670937.214643463, -1.2249000000000041E-08
DataValue, 39.2, -1, 2.64574E-08, -2.63398E-08, -3.28E-08, 37965360.405166328, -1.1789124999999989E-08
DataValue, 38.4, -1, 1.69566E-08, -1.7276399999999997E-08, 3.01E-08, 57882429.209789082, -4.0067499999999963E-09
DataValue, 37.6, -1, 1.53694E-08, -1.9929E-08, -2.022E-08, 50178132.369913191, -4.2726250000000141E-09
DataValue, 36.800000000000004, -1, 1.1567999999999998E-08, -1.0440199999999999E-08, 2.728E-08, 95783605.678052157, -4.3584999999999965E-09
DataValue, 36, -1, 1.2298399999999999E-08, -1.29554E-08, 2.814E-08, 77187890.763697, 2.3128749999999976E-09
DataValue, 35.2, -1, 1.08492E-08, -1.4140799999999998E-08, -2.23E-08, 70717356.868069708, -3.2336249999999969E-09
DataValue, 34.4, -1, 9.9481999999999984E-09, -7.7816E-09, 2.694E-08, 128508275.93297009, -6.6399999999999936E-10
DataValue, 33.6, -1, 1.2883999999999998E-08, -1.3078399999999998E-08, 2.292E-08, 76461952.532419875, 5.093124999999994E-09
DataValue, 32.8, -1, 1.37374E-08, -1.5930599999999997E-08, -1.20826E-08, 62772274.7416921, -3.2549999999999924E-10
DataValue, 32, -1, 1.5850399999999998E-08, -1.2557599999999999E-08, 1.68858E-08, 79633050.901446149, 3.9585000000000053E-09
DataValue, 31.2, -1, 1.9530999999999998E-08, -2.2264199999999998E-08, -1.7609999999999997E-08, 44915155.271691777, 5.100750000000006E-09
DataValue, 30.400000000000002, -1, 2.4791999999999998E-08, -2.0718799999999998E-08, 1.94986E-08, 48265343.552715413, 6.7451250000000086E-09
DataValue, 29.6, -1, 3.0334199999999996E-08, -3.30564E-08, -2.0854E-08, 30251328.033300664, 8.2854999999999934E-09
DataValue, 28.8, -1, 3.84744E-08, -3.39756E-08, 3.792E-08, 29432887.130764432, 1.023199999999999E-08
DataValue, 28, -1, 4.8121E-08, -4.9427599999999996E-08, -2.7099999999999998E-08, 20231611.488318268, 1.2214624999999989E-08
DataValue, 27.2, -1, 5.7653999999999995E-08, -5.3519E-08, 2.296E-08, 18684953.007343188, 1.475362500000002E-08
DataValue, 26.400000000000002, -1, 7.2504999999999987E-08, -7.30334E-08, -2.83E-08, 13692365.410894195, 1.8796375000000025E-08
DataValue, 25.6, -1, 8.5779399999999985E-08, -8.35932E-08, -3.278E-08, 11962695.530258443, 1.5429124999999989E-08
DataValue, 24.8, -1, 1.046E-07, -9.772E-08, 1.4186E-07, 10233319.688907081, 3.0754249999999972E-08
DataValue, 24, -1, 1.3021999999999998E-07, -1.328E-07, -1.3106E-07, 7530120.4819277106, 3.2024999999999971E-08
DataValue, 23.2, -1, 1.596E-07, -1.4896E-07, 4.394E-08, 6713211.6004296457, 3.4387500000000042E-08
DataValue, 22.400000000000002, -1, 1.8828E-07, -1.8782E-07, -2.684E-08, 5324246.6191033972, 4.1950000000000041E-08
DataValue, 21.6, -1, 2.2414E-07, -2.1607999999999999E-07, 9.668E-08, 4627915.5868196962, 4.7399999999999974E-08
DataValue, 20.8, -1, 2.6408E-07, -2.6366E-07, -1.7182799999999998E-08, 3792763.407418645, 4.9612499999999949E-08
DataValue, 20, -1, 2.9634E-07, -2.9546E-07, 2.74E-08, 3384552.9005618361, 4.5512499999999952E-08
DataValue, 19.2, -1, 3.4138E-07, -3.3648E-07, -3.256E-08, 2971944.8407037565, 5.1837500000000083E-08
DataValue, 18.400000000000002, -1, 3.8634E-07, -3.784E-07, 2.7279999999999997E-09, 2642706.1310782242, 6.3100000000000069E-08
DataValue, 17.6, -1, 4.3868E-07, -4.3744E-07, -2.782E-08, 2286027.7980980249, 6.93874999999999E-08
DataValue, 16.8, -1, 4.9654E-07, -4.8941999999999994E-07, 2.912E-08, 2043234.8494135919, 7.8149999999999942E-08
DataValue, 16, -1, 5.6508E-07, -5.6248E-07, -9.4219999999999993E-08, 1777840.9899018633, 9.4600000000000027E-08
DataValue, 15.200000000000001, -1, 6.5256E-07, -6.4077999999999994E-07, 1.4863599999999998E-08, 1560598.0211617092, 9.2950000000000008E-08
DataValue, 14.4, -1, 7.1466E-07, -7.112E-07, -2.854E-08, 1406074.24071991, 8.8624999999999961E-08
DataValue, 13.6, -1, 7.8976E-07, -7.8258E-07, 1.5638E-07, 1277824.6313475939, 1.1253750000000005E-07
DataValue, 12.8, -1, 8.905E-07, -8.9126E-07, 8.94E-09, 1122007.04620425, 1.2381250000000006E-07
DataValue, 12, -1, 9.8206E-07, -9.8068E-07, 2.72E-08, 1019700.6158991719, 1.0846250000000013E-07
DataValue, 11.200000000000001, -1, 1.0684E-06, -1.0648000000000002E-06, -2.426E-08, 939143.501126972, 1.143875000000001E-07
DataValue, 10.4, -1, 1.1716000000000001E-06, -1.1637000000000002E-06, -1.1064E-07, 859328.00549969915, 1.2537499999999992E-07
DataValue, 9.6, -1, 1.2762000000000002E-06, -1.2654000000000002E-06, 9.358E-08, 790263.94815868489, 1.4674999999999993E-07
DataValue, 8.8, -1, 1.3982000000000002E-06, -1.3985E-06, -1.3988E-07, 715051.84125849127, 1.5262499999999998E-07
DataValue, 8, -1, 1.5188000000000002E-06, -1.5096000000000001E-06, 6.6868E-09, 662427.13301536825, 1.4362500000000002E-07
DataValue, 7.2, -1, 1.6313000000000002E-06, -1.6283000000000002E-06, 6.82E-09, 614137.44395995815, 1.5356250000000005E-07
DataValue, 6.4, -1, 1.7641000000000002E-06, -1.7553000000000002E-06, -9.828E-08, 569703.18464080209, 1.78875E-07
DataValue, 5.6000000000000005, -1, 1.9263E-06, -1.9145E-06, 1.92476E-08, 522329.58997127187, 1.8325000000000008E-07
DataValue, 4.8, -1, 2.0522E-06, -2.0485000000000004E-06, 5.56E-09, 488162.0698071759, 1.7431249999999994E-07
DataValue, 4, -1, 2.2040000000000004E-06, -2.1934E-06, -8.854E-08, 455913.19412783807, 2.0293750000000008E-07
DataValue, 3.2, -1, 2.3863000000000003E-06, -2.3732000000000004E-06, 2.0255399999999997E-08, 421371.98719029152, 2.0637500000000015E-07
DataValue, 2.4, -1, 2.5274E-06, -2.5236000000000003E-06, 4.98E-09, 396259.31209383416, 1.959999999999999E-07
DataValue, 1.6, -1, 2.6968E-06, -2.6868000000000003E-06, -5.6227999999999992E-09, 372189.96575852309, 2.0512500000000009E-07
DataValue, 0.8, -1, 2.8554000000000002E-06, -2.8518000000000004E-06, -1.9819999999999998E-08, 350655.72620800894, 2.1468750000000012E-07
DataValue, 0, -1, 3.0398E-06, -3.0303000000000004E-06, 1.407E-07, 330000.33000032994, 2.4549999999999992E-07
DataValue, -0.8, -1, 3.2439000000000004E-06, -3.2446000000000002E-06, -3.802E-08, 308204.40115884854, 2.4112499999999985E-07
DataValue, -1.6, -1, 3.4272000000000004E-06, -3.4161E-06, -2.79E-08, 292731.47741576651, 2.2381250000000003E-07
DataValue, -2.4, -1, 3.6157000000000004E-06, -3.6027000000000003E-06, -8.19E-08, 277569.60057734477, 2.603125000000001E-07
DataValue, -3.2, -1, 3.8454000000000005E-06, -3.8326E-06, 8.288E-08, 260919.48024839532, 2.6537500000000008E-07
DataValue, -4, -1, 4.0385E-06, -4.0273E-06, -9.56E-09, 248305.31621682018, 2.5193750000000032E-07
DataValue, -4.8, -1, 4.2510000000000005E-06, -4.2357000000000008E-06, -2.636E-08, 236088.48596453946, 2.6837499999999968E-07
DataValue, -5.6000000000000005, -1, 4.4672E-06, -4.4567E-06, 9.2479999999999992E-08, 224381.26865169295, 2.8593749999999954E-07
DataValue, -6.4, -1, 4.6935000000000009E-06, -4.6932E-06, -1.4202E-07, 213074.2350634961, 2.8593750000000023E-07
DataValue, -7.2, -1, 4.9247000000000005E-06, -4.9142E-06, 6.9925999999999992E-09, 203491.92137072157, 2.7743750000000012E-07
DataValue, -8, -1, 5.1415000000000007E-06, -5.1371E-06, 7.8E-09, 194662.35813980649, 2.8543750000000003E-07
DataValue, -8.8, -1, 5.3814000000000007E-06, -5.3709000000000005E-06, -1.3532E-07, 186188.53451004485, 3.1531250000000005E-07
DataValue, -9.6, -1, 5.6528E-06, -5.6416E-06, 1.5886799999999998E-08, 177254.67952353941, 3.1537500000000019E-07
DataValue, -10.4, -1, 5.8812000000000005E-06, -5.8755000000000008E-06, 8.86E-09, 170198.2809973619, 2.9874999999999995E-07
DataValue, -11.200000000000001, -1, 6.1314E-06, -6.1196000000000007E-06, -1.1945999999999999E-07, 163409.37316164453, 3.3150000000000008E-07
DataValue, -12, -1, 6.4160000000000009E-06, -6.4059000000000008E-06, 1.6176E-08, 156106.08969855911, 3.3325000000000021E-07
DataValue, -12.8, -1, 6.6583E-06, -6.6528000000000009E-06, 9.04E-09, 150312.65031265028, 3.1250000000000024E-07
DataValue, -13.6, -1, 6.9195E-06, -6.9059000000000011E-06, -1.3106E-07, 144803.71855949258, 3.453749999999998E-07
DataValue, -14.4, -1, 7.2167000000000007E-06, -7.2054000000000005E-06, 1.74964E-08, 138784.80028867238, 3.4574999999999972E-07
DataValue, -15.200000000000001, -1, 7.4650000000000005E-06, -7.4591000000000011E-06, 7.4E-09, 134064.43136571435, 3.2631249999999982E-07
DataValue, -16, -1, 7.7396000000000012E-06, -7.7275E-06, -1.3646E-07, 129407.95858945325, 3.6212500000000005E-07
DataValue, -16.8, -1, 8.0523E-06, -8.038500000000001E-06, 1.4167999999999998E-08, 124401.31865397771, 3.6100000000000033E-07
DataValue, -17.6, -1, 8.3113000000000012E-06, -8.3051000000000012E-06, 2.102E-08, 120407.94210786141, 3.393749999999995E-07
DataValue, -18.400000000000002, -1, 8.5940000000000011E-06, -8.5815E-06, -1.6016E-07, 116529.74421721144, 3.7193750000000076E-07
DataValue, -19.2, -1, 8.9132000000000013E-06, -8.9002000000000016E-06, 1.3339399999999998E-08, 112357.02568481605, 3.7218750000000025E-07
DataValue, -20, -1, 9.1832E-06, -9.177E-06, 3.458E-08, 108968.07235480004, 3.5118749999999894E-07
DataValue, -20.8, -1, 9.4770000000000009E-06, -9.4621E-06, -1.779E-07, 105684.78456156666, 3.8824999999999968E-07
DataValue, -21.6, -1, 9.8064000000000015E-06, -9.7982E-06, 1.0004599999999999E-08, 102059.56196036006, 3.8593749999999996E-07
DataValue, -22.400000000000002, -1, 1.00871E-05, -1.0079600000000001E-05, 2.752E-08, 99210.286122465172, 5.7487500000000026E-07
DataValue, -23.2, -1, 1.0396E-05, -1.0718E-05, 1.2594E-07, 93300.9889904833, 6.3400000000000083E-07
DataValue, -24, -1, 1.0690000000000001E-05, -1.1094000000000001E-05, 4.972E-08, 90138.813773210743, 4.8125000000000026E-07
DataValue, -24.8, -1, 1.0998E-05, -1.1488E-05, 2.42E-09, 87047.35376044568, 4.9874999999999946E-07
DataValue, -25.6, -1, 1.13E-05, -1.1892E-05, -1.7503999999999998E-07, 84090.144635048768, 5.5124999999999906E-07
DataValue, -26.400000000000002, -1, 1.1652000000000001E-05, -1.237E-05, 2.0522E-09, 80840.743734842355, 5.5375000000000052E-07
DataValue, -27.2, -1, 1.195E-05, -1.2778E-05, 4.97E-08, 78259.508530286432, 5.1750000000000045E-07
DataValue, -28, -1, 1.2268E-05, -1.3198E-05, -3.74E-09, 75769.055917563266, 5.3375E-07
DataValue, -28.8, -1, 1.2588E-05, -1.3632000000000001E-05, -1.3318E-07, 73356.80751173709, 5.9000000000000039E-07
