
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/28/2018 01:18:20
MetaData, TestRecord.TestTarget, 180207S1_d1_r1_lch100
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, ?
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bd098b3c-2a9e-41d2-aa38-b04cbc4d3b58
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, -1.517E-10, -7.3269999999999992E-09, -1.102E-08, 136481506.75583461, -6.8298750000000236E-09
DataValue, 39.2, -1, 3.0458E-09, -1.8631E-09, 6.404E-08, 536739842.19848645, -3.7326874999999966E-09
DataValue, 38.4, -1, -4.6094E-09, -1.3547E-09, 1.44E-08, 738170812.7260648, -1.6319374999999984E-09
DataValue, 37.6, -1, -2.9709E-09, 7.48E-10, -9.58E-09, -1336898395.721925, 1.6093125000000059E-09
DataValue, 36.800000000000004, -1, 3.0237E-09, -3.9296E-09, -1.15836E-08, 254478827.3615635, -1.1516249999999991E-09
DataValue, 36, -1, -1.3337E-09, 2.5906E-09, -2.712E-08, -386010962.71134096, -8.196874999999994E-10
DataValue, 35.2, -1, -2.89E-10, -2.6181E-09, 2.342E-08, 381956380.58133763, 8.08124999999999E-11
DataValue, 34.4, -1, -1.5669E-09, 2.4613E-09, -3E-08, -406289359.28168041, -1.0968749999999994E-10
DataValue, 33.6, -1, -1.126E-10, -2.4426E-09, 2.39E-08, 409399819.8640793, -1.9637499999999983E-10
DataValue, 32.8, -1, -1.2395E-09, 2.7755E-09, 2.0277999999999998E-08, -360295442.26265538, 3.1187499999999976E-11
DataValue, 32, -1, 5.165E-10, -2.4925E-09, -2.0330599999999997E-08, 401203610.83249754, 8.4568750000000127E-10
DataValue, 31.2, -1, -3.722E-10, 1.4224E-09, 8.876E-08, -703037120.35995507, -2.8335625000000036E-09
DataValue, 30.400000000000002, -1, 2.9297E-09, 2.0412E-09, -1.568E-08, -489907897.31530476, 2.4803125000000034E-09
DataValue, 29.6, -1, 3.1661E-09, -2.5461E-09, -1.8890999999999997E-08, 392757550.76391339, 3.0512499999999976E-10
DataValue, 28.8, -1, -6.353E-10, 1.553E-09, 9.272E-08, -643915003.219575, -3.2691874999999971E-09
DataValue, 28, -1, 3.4631E-09, 2.6846E-09, -1.934E-08, -372494971.31788719, 2.4114999999999977E-09
DataValue, 27.2, -1, 3.7133E-09, -2.3054E-09, -1.7905799999999997E-08, 433764205.77773923, 5.8225000000000076E-10
DataValue, 26.400000000000002, -1, -8.04E-10, 1.753E-09, 3.37E-08, -570450656.0182544, -3.4742500000000042E-09
DataValue, 25.6, -1, -2.9448E-09, 3.2534E-09, 1.2398399999999998E-08, -307370750.599373, -1.0349999999999986E-10
DataValue, 24.8, -1, 1.4897E-09, 1.9186E-09, -2.8E-08, -521213384.75972062, 3.6911249999999966E-09
DataValue, 24, -1, 4.8781E-09, -2.6524E-09, 3.142E-08, 377017041.17026091, -2.6831249999999984E-10
DataValue, 23.2, -1, 2.454E-10, 2.3479E-09, -2.576E-08, -425912517.56889135, -1.4527500000000018E-09
DataValue, 22.400000000000002, -1, 1.4896E-09, -3.28E-10, -1.0268E-07, 3048780487.8048782, -5.3950000000000046E-10
DataValue, 21.6, -1, 3.3219E-09, 3.2111E-09, 2.0245999999999998E-08, -311419762.69814086, -7.6874999999999934E-10
DataValue, 20.8, -1, 4.826E-10, 9.02E-10, -3.364E-08, -1108647450.1108649, 3.6573124999999971E-09
DataValue, 20, -1, 1.597E-09, -2.6406E-09, 3.134E-08, 378701810.19465274, -9.1906249999999907E-10
DataValue, 19.2, -1, 2.703E-10, 2.3725E-09, -2.702E-08, -421496311.90727085, 4.1187500000000019E-11
DataValue, 18.400000000000002, -1, 1.7207E-09, -2.7065E-09, 3.036E-08, 369480879.36449289, 6.3093750000000075E-10
DataValue, 17.6, -1, 8.55E-11, 1.363E-09, -2.8459999999999998E-08, -733675715.33382249, -4.9812499999999983E-11
DataValue, 16.8, -1, 2.6975E-09, -2.6268E-09, 3.112E-08, 380691335.46520478, -6.5831249999999943E-10
DataValue, 16, -1, 2.73E-10, 2.4163E-09, 3.496E-08, -413855895.37722963, -3.5755000000000003E-09
DataValue, 15.200000000000001, -1, -8.384E-10, 3.094E-09, -1.6648E-07, -323206205.55914676, -5.844375E-10
DataValue, 14.4, -1, 4.557E-09, 3.3514E-09, -3.124E-08, -298382765.41146988, 2.3153124999999978E-09
DataValue, 13.6, -1, 2.08E-11, -6.105E-10, -1.6240599999999998E-08, 1638001638.0016379, 1.2190000000000002E-09
DataValue, 12.8, -1, -9.282E-10, 1.401E-09, 8.184E-08, -713775874.37544608, -1.7348125000000003E-09
DataValue, 12, -1, 4.0404E-09, 2.1652E-09, 3.024E-08, -461851099.20561612, -7.0281250000000015E-10
DataValue, 11.200000000000001, -1, 3.337E-10, 2.5255E-09, -1.5182E-08, -395961195.80281132, 2.0531249999999996E-10
DataValue, 10.4, -1, 8.557E-10, 1.8367E-09, 7.626E-08, -544454728.5893178, 3.0103749999999973E-09
DataValue, 9.6, -1, -8.461E-10, -2.2911E-09, 1.5048E-07, 436471563.87761337, 2.6313125000000005E-09
DataValue, 8.8, -1, -4.7841E-09, -2.3734E-09, 2.988E-08, 421336479.31237882, -3.087312500000001E-09
DataValue, 8, -1, 2.991E-10, 2.6486E-09, 1.5299999999999998E-08, -377557955.14611489, 4.0874999999999859E-11
DataValue, 7.2, -1, -3.2178E-09, -2.4388E-09, -2.0932399999999997E-08, 410037723.4705593, 6.3093750000000023E-10
DataValue, 6.4, -1, 4.8922E-09, 1.6391E-09, 3.678E-08, -610090903.54462814, -7.4812499999999955E-11
DataValue, 5.6000000000000005, -1, -8.531E-10, -2.3191E-09, -1.71204E-08, 431201759.30317795, -1.4249999999999984E-10
DataValue, 4.8, -1, 3.1794E-09, 1.8671E-09, 7.912E-08, -535589952.33249426, -7.9375000000000023E-11
DataValue, 4, -1, -8.463E-10, -2.1921E-09, 2.656E-08, 456183568.267871, -4.0193750000000009E-10
DataValue, 3.2, -1, 3.662E-10, 2.5102E-09, -1.71764E-08, -398374631.50346589, -2.573875E-09
DataValue, 2.4, -1, 3.0907E-09, 1.9261E-09, 8.494E-08, -519183842.99880582, 2.931375E-09
DataValue, 1.6, -1, -8.487E-10, -2.18E-09, 2.564E-08, 458715596.33027524, -1.00825E-09
DataValue, 0.8, -1, -1.0037E-09, 3.5393E-09, -1.5146E-07, -282541745.54290396, -2.195625E-09
DataValue, 0, -1, 4.8093E-09, 1.333E-09, 9.4919999999999992E-08, -750187546.88672161, 2.1064999999999997E-09
DataValue, -0.8, -1, -4.9508E-09, 1.689E-10, -8.7099999999999992E-08, -5920663114.2687979, -5.77875E-10
DataValue, -1.6, -1, 2.9953E-09, 2.2576E-09, 1.2308E-07, -442948263.64280647, 1.4736250000000003E-09
DataValue, -2.4, -1, -3.2291E-09, -2.1889E-09, -2.1014399999999997E-08, 456850472.84023935, 4.871875E-10
DataValue, -3.2, -1, 4.8411E-09, 1.4781E-09, 9.264E-08, -676544212.16426492, -2.6775625E-09
DataValue, -4, -1, 3.4061E-09, 2.0952E-09, 1.8295999999999997E-08, -477281405.11645669, 2.2039375000000006E-09
DataValue, -4.8, -1, -2.8133E-09, -2.0482E-09, 3.056E-08, 488233570.94033784, -5.6237499999999993E-10
DataValue, -5.6000000000000005, -1, 2.287E-10, 2.995E-09, 1.63376E-08, -333889816.360601, 3.5999999999999914E-11
DataValue, -6.4, -1, -3.0073E-09, -2.1058E-09, 2.952E-08, 474878905.8790009, -2.6374999999999825E-11
DataValue, -7.2, -1, 1.873E-10, 3.0372E-09, 3.006E-08, -329250625.57618862, -3.1448750000000005E-09
DataValue, -8, -1, 2.942E-10, 2.926E-09, 1.5304999999999997E-08, -341763499.6582365, 3.2321249999999989E-09
DataValue, -8.8, -1, -3.0683E-09, -2.1342E-09, 2.912E-08, 468559647.64314497, -1.7450000000000004E-10
DataValue, -9.6, -1, 5.39E-11, 3.2052E-09, 3.02E-08, -311993011.35654563, -3.2571250000000004E-09
DataValue, -10.4, -1, 1.681E-10, 3.0772E-09, 3.06E-08, -324970752.63226306, 1.5006249999999989E-10
DataValue, -11.200000000000001, -1, 2.84E-10, 2.9651E-09, 2.98E-08, -337256753.56649017, 1.295000000000002E-10
DataValue, -12, -1, 3.132E-10, 2.87E-09, -1.4664399999999998E-08, -348432055.74912894, 1.3279375000000003E-09
DataValue, -12.8, -1, 8.577E-10, 8.404E-10, -1.82936E-08, -1189909566.8729177, 4.6274999999999988E-10
DataValue, -13.6, -1, 2.9947E-09, 2.1296E-09, 7.786E-08, -469571750.56348604, -1.1924999999999998E-10
DataValue, -14.4, -1, -8.436E-10, 1.0312E-09, 1.61582E-08, -969743987.587277, 2.6151249999999978E-09
DataValue, -15.200000000000001, -1, -3.2208E-09, -2.0546E-09, -2.1303199999999996E-08, 486712742.13958925, -3.7637500000000011E-10
DataValue, -16, -1, 4.8457E-09, 1.6334E-09, 9.162E-08, -612219909.39145339, -2.7230000000000002E-09
DataValue, -16.8, -1, 3.5829E-09, 2.3022E-09, 1.7796399999999998E-08, -434367127.09582138, 2.2274374999999979E-09
DataValue, -17.6, -1, -2.8873E-09, -1.9305E-09, 2.966E-08, 518000518.000518, -5.9343749999999928E-10
DataValue, -18.400000000000002, -1, 1.533E-10, 3.2517E-09, 3.0459999999999996E-08, -307531445.09026051, -3.2227500000000044E-09
DataValue, -19.2, -1, 2.114E-10, 3.2259E-09, 3.068E-08, -309991010.26070243, 6.8749999999999982E-11
DataValue, -20, -1, 2.489E-10, 3.1417E-09, 3.05E-08, -318299010.09007859, 8.4125000000000136E-11
DataValue, -20.8, -1, 2.782E-10, 3.0913E-09, 3.002E-08, -323488499.98382556, 5.0562499999999955E-11
DataValue, -21.6, -1, 3.217E-10, 3.0608E-09, 1.51848E-08, -326711970.72660744, 3.1700624999999968E-09
DataValue, -22.400000000000002, -1, -3.2001E-09, -1.9808E-09, -2.14372E-08, 504846526.6558966, -6.19250000000001E-10
DataValue, -23.2, -1, 4.9241E-09, 4.0516E-09, 1.9071199999999997E-08, -246816072.66265178, -1.5049375000000019E-09
DataValue, -24, -1, -4.8318E-09, 4.271E-10, -9.4499999999999993E-08, -2341372044.0177946, 1.5568124999999987E-09
DataValue, -24.8, -1, -3.303E-09, 1.5607E-09, -2.18638E-08, -640738130.32613575, -8.6856249999999919E-10
DataValue, -25.6, -1, 4.8228E-09, 1.8168E-09, 9.272E-08, -550418317.92162049, -4.7568749999999955E-10
DataValue, -26.400000000000002, -1, 3.2748E-09, 2.3218E-09, -3.142E-08, -430700318.71823585, 1.1051875000000015E-09
DataValue, -27.2, -1, 1.339E-10, 4.85E-11, -3.2519999999999996E-08, -20618556701.030926, 2.0433750000000026E-09
DataValue, -28, -1, -1.391E-10, -9.476E-10, -1.8312599999999998E-08, 1055297593.9214859, -1.4641249999999988E-09
DataValue, -28.8, -1, 3.1212E-09, 2.3911E-09, 7.89E-08, -418217556.77303332, 4.6987499999999958E-10
DataValue, -29.6, -1, -8.434E-10, -1.6994E-09, 1.4298E-07, 588442979.8752501, 1.1721249999999992E-09
DataValue, -30.400000000000002, -1, -4.8806E-09, 5.157E-10, -9.202E-08, -1939111886.7558658, -2.6957500000000032E-09
DataValue, -31.2, -1, 2.9945E-09, 2.6138E-09, 1.1938E-07, -382584742.52046829, 3.2706250000000039E-10
DataValue, -32, -1, -3.2884E-09, -7.6E-12, -6.528E-08, 131578947368.42105, -7.8500000000000143E-11
DataValue, -32.8, -1, 8.597E-10, 2.7394E-09, 1.588E-08, -365043440.16938019, -1.8056249999999984E-10
DataValue, -33.6, -1, -3.5916E-09, 2.813E-10, -2.746E-08, -3554923569.1432633, 2.5431249999999977E-09
