
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 02:04:12
MetaData, TestRecord.TestTarget, 180207S1_d3_r4_lch50
MetaData, TestRecord.IterationIndex, 33
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, ?
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 52e78325-d84d-463b-81b2-ea310f874500
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, -1.9361199999999998E-08, 3.0871E-09, -3.612E-08, -323928606.13520783, 4.8837500000000164E-10
DataValue, 39.2, -1, -9.273199999999999E-09, 2.6964E-09, -4.5399999999999996E-08, -370864856.84616524, 1.1596249999999989E-09
DataValue, 38.4, -1, -6.4766E-09, 1.2317E-09, -3.8939999999999997E-08, -811886011.20402694, 2.1697499999999978E-09
DataValue, 37.6, -1, -4.745E-09, -7.752E-10, 1.6284E-07, 1289989680.0825594, 1.678875000000006E-09
DataValue, 36.800000000000004, -1, -3.012E-09, -1.4545E-09, 1.1194E-07, 687521485.0464077, -2.1398749999999983E-09
DataValue, 36, -1, 3.5E-10, 2.6486E-09, -4.2259999999999996E-08, -377557955.14611489, -3.0662499999999973E-09
DataValue, 35.2, -1, -5.6174E-09, 3.4515E-09, -5.106E-08, -289729103.28842533, 2.3182499999999983E-09
DataValue, 34.4, -1, -2.3228E-09, -1.0606E-09, 9.5E-08, 942862530.64303219, -7.0250000000000029E-11
DataValue, 33.6, -1, -3.3983999999999998E-09, 3.5639E-09, 3.4439999999999996E-08, -280591486.85428882, -4.0393749999999967E-10
DataValue, 32.8, -1, -3.6564E-09, -4.143E-10, 7.17E-08, 2413709872.0733767, 1.4584999999999988E-09
DataValue, 32, -1, -1.9745E-09, 1.2303E-09, -9.114E-08, -812809883.76818669, -7.3287500000000084E-10
DataValue, 31.2, -1, 2.9135E-09, 7.583E-10, -6.116E-08, -1318739285.2433076, -1.5568750000000027E-10
DataValue, 30.400000000000002, -1, 5.3496E-09, 1.4794E-09, -1.0178E-07, -675949709.341625, -1.7570625000000024E-09
DataValue, 29.6, -1, -1.7177999999999998E-09, 3.5696E-09, 1.8005999999999999E-07, -280143433.43792021, -1.3214374999999989E-09
DataValue, 28.8, -1, 1.3742E-09, 3.5937E-09, 3.13E-08, -278264741.07465839, 1.3679999999999988E-09
DataValue, 28, -1, 5.5501E-09, 1.3808E-09, -9.346E-08, -724217844.727694, 5.63124999999999E-11
DataValue, 27.2, -1, 1.2564E-09, 3.5036E-09, 3.47E-08, -285420710.12672681, -1.3237500000000018E-09
DataValue, 26.400000000000002, -1, -6.663E-10, 3.4988E-09, 4.322E-08, -285812278.49548417, 1.2000000000000078E-11
DataValue, 25.6, -1, -4.128E-10, 3.4844E-09, 4.446E-08, -286993456.5491907, 1.0344999999999991E-09
DataValue, 24.8, -1, 3.68E-11, 1.8436E-09, -1.5003999999999999E-07, -542417010.19743979, -5.7812499999999846E-11
DataValue, 24, -1, 1.1518E-09, 3.5769E-09, 1.7956E-07, -279571696.16148061, 1.6896249999999985E-09
DataValue, 23.2, -1, -3.972E-09, -8.598E-10, 6E-08, 1163061177.0179112, 3.0974375000000042E-09
DataValue, 22.400000000000002, -1, -5.6671E-09, -1.379E-09, 1.2225999999999998E-07, 725163161.711385, -2.220312500000003E-09
DataValue, 21.6, -1, 3.7865999999999993E-09, 2.6927E-09, -4.834E-08, -371374456.86485684, -3.0168749999999972E-09
DataValue, 20.8, -1, -3.1301E-09, 3.448E-09, -4.74E-08, -290023201.85614848, 7.3799999999999942E-10
DataValue, 20, -1, 1.4384E-09, 1.5119E-09, -5.002E-08, -661419406.04537344, 1.2187500000000108E-11
DataValue, 19.2, -1, -3.2339999999999998E-09, 3.4285E-09, -4.518E-08, -291672743.18214965, 3.129750000000004E-09
DataValue, 18.400000000000002, -1, 1.3224E-09, -3.4957E-09, 7.744E-08, 286065737.906571, 3.1388125000000039E-09
DataValue, 17.6, -1, 9.895E-10, -1.5936E-09, 1.2898E-07, 627510040.16064262, -2.7499999999998071E-12
DataValue, 16.8, -1, 2.8878E-09, -3.4913E-09, -3.876E-08, 286426259.55947638, -1.2850624999999988E-09
DataValue, 16, -1, 4.1614E-09, 4.625E-10, -6.028E-08, -2162162162.1621623, -1.0978750000000004E-09
DataValue, 15.200000000000001, -1, -2.7021999999999996E-09, -1.7347E-09, 5.14E-08, 576468553.64039886, 2.4463750000000009E-09
DataValue, 14.4, -1, 3.0828E-09, -3.4517E-09, -2.406E-08, 289712315.67053914, 1.0349374999999989E-09
DataValue, 13.6, -1, 2.6356E-09, -3.3906E-09, -3.602E-08, 294933050.19760513, -1.2963750000000003E-09
DataValue, 12.8, -1, 3.6769999999999996E-09, -1.3775E-09, 4.944E-08, 725952813.06715059, -2.6858750000000003E-09
DataValue, 12, -1, 2.3221999999999997E-09, 9.068E-10, 1.0559999999999999E-07, -1102779003.0877812, 1.2985000000000004E-09
DataValue, 11.200000000000001, -1, 7.672E-10, -3.4551E-09, -2.786E-08, 289427223.52464473, 1.5315625000000004E-09
DataValue, 10.4, -1, 3.9614E-09, -1.5437E-09, -5.366E-08, 647794260.54285157, -4.0311874999999967E-09
DataValue, 9.6, -1, 3.4595999999999995E-09, 2.9948E-09, 5.192E-08, -333912114.33150792, 7.7406250000000029E-10
DataValue, 8.8, -1, -2.2119E-09, -2.7822E-09, -4.562E-08, 359427790.95679677, 1.1313750000000004E-09
DataValue, 8, -1, 1.7546E-09, 1.1845999999999998E-09, 1.6236E-07, -844166807.36113465, -1.3441874999999995E-09
DataValue, 7.2, -1, 3.4825E-09, -6.315E-10, -1.9316E-07, 1583531274.742676, -1.5118750000000004E-09
DataValue, 6.4, -1, 1.198E-10, 3.6036E-09, 2.866E-08, -277500277.50027752, -1.6250000000000006E-10
DataValue, 5.6000000000000005, -1, -7.3669999999999995E-10, -3.715E-10, -4.622E-08, 2691790040.3768506, 4.2585624999999981E-09
DataValue, 4.8, -1, 4.752E-10, -3.2101E-09, -4.618E-08, 311516775.17834336, -1.2260624999999996E-09
DataValue, 4, -1, 2.7139999999999996E-10, 1.5902E-09, 5.2139999999999996E-08, -628851716.76518679, 1.909375000000002E-10
DataValue, 3.2, -1, -1.197E-10, -3.5156E-09, 5.296E-08, 284446467.1748777, -3.0625000000000347E-12
DataValue, 2.4, -1, 8.2359999999999993E-10, 1.5951E-09, 5.138E-08, -626919942.32336533, -6.1250000000000693E-12
DataValue, 1.6, -1, -8.8E-11, -3.5058E-09, 5.872E-08, 285241599.63489074, 1.59725E-09
DataValue, 0.8, -1, 1.2234E-09, -9.605E-10, -4.904E-08, 1041124414.367517, -4.13625E-09
DataValue, 0, -1, 2.1755E-09, 3.1122E-09, 3.816E-08, -321316110.789795, -8.3824999999999987E-10
DataValue, -0.8, -1, 1.2024E-09, 3.807E-10, -7.1E-08, -2626740215.3926978, 2.0000000000000965E-12
DataValue, -1.6, -1, 4.4989E-09, 3.109E-09, 3.5239999999999997E-08, -321646831.77870697, -1.9321875E-09
DataValue, -2.4, -1, -1.5981E-09, 3.4722E-09, -4.948E-08, -288001843.21179652, 3.957625E-09
DataValue, -3.2, -1, 5.2144E-09, -3.2232E-09, 2.2696E-07, 310250682.55150157, 1.4853750000000002E-09
DataValue, -4, -1, 6.9179999999999993E-10, 1.0956E-09, 4.48E-08, -912741876.59729826, 1.5424999999999978E-10
DataValue, -4.8, -1, 1.0992E-09, -3.47E-09, -2.568E-08, 288184438.04034585, 1.6488124999999994E-09
DataValue, -5.6000000000000005, -1, 4.5341999999999995E-09, -1.5425E-09, -5.44E-08, 648298217.17990279, -4.4337499999999983E-09
DataValue, -6.4, -1, 7.7473E-09, 3.624E-09, 2.364E-08, -275938189.8454746, -1.9704375000000005E-09
DataValue, -7.2, -1, 9.376E-10, 1.6102E-09, 5.148E-08, -621040864.48888338, 4.4643125000000007E-09
DataValue, -8, -1, 4.179E-10, -3.5189E-09, -4.09E-08, 284179715.25192535, 1.6633749999999993E-09
DataValue, -8.8, -1, -3.097E-09, -1.0512E-09, 9.042E-08, 951293759.51293755, -3.9437499999999954E-11
DataValue, -9.6, -1, 3.5254E-09, -3.4558E-09, 1.1492E-07, 289368597.71977544, 1.3060000000000003E-09
DataValue, -10.4, -1, 3.3028E-09, -3.1408E-09, -1.533E-07, 318390219.05247068, -3.0422499999999974E-09
DataValue, -11.200000000000001, -1, 2.4914E-09, 1.4118E-09, 4.972E-08, -708315625.44269729, -2.7512500000000008E-09
DataValue, -12, -1, 1.2803999999999998E-09, 1.2612E-09, 1.4856E-07, -792895654.931811, 2.0913125000000003E-09
DataValue, -12.8, -1, -1.1927999999999999E-09, -1.9343E-09, 3.384E-08, 516982887.86641169, 2.8536250000000007E-09
DataValue, -13.6, -1, -4.0428E-09, -3.3046E-09, -2.788E-08, 302608485.14192337, -2.331875E-10
DataValue, -14.4, -1, 4.732E-09, -1.5612E-09, -5.408E-08, 640532923.39226234, -4.2502499999999962E-09
DataValue, -15.200000000000001, -1, 1.3199E-09, 3.4958E-09, 3.768E-08, -286057554.78002173, 4.533750000000001E-10
DataValue, -16, -1, 3.1939999999999995E-09, -2.2866E-09, 1.3366E-07, 437330534.41791308, 3.994875E-09
DataValue, -16.8, -1, 2.157E-09, -2.896E-09, 1.3492E-07, 345303867.40331495, 7.4599999999999939E-10
DataValue, -17.6, -1, 4.0805999999999993E-09, -3.4802E-09, -1.945E-07, 287339808.05700821, 3.1318749999999991E-10
DataValue, -18.400000000000002, -1, 6.2906E-09, -3.3971E-09, -1.4574E-07, 294368726.26652145, -3.5124999999999963E-11
DataValue, -19.2, -1, 5.9823999999999995E-09, -3.424E-09, -4.252E-08, 292056074.7663551, -4.3825000000000063E-09
DataValue, -20, -1, 9.4739999999999985E-10, 3.6149E-09, 1.3714E-07, -276632825.25104427, -4.9281249999999974E-10
DataValue, -20.8, -1, -1.728E-10, -2.6355E-09, -5.4719999999999996E-08, 379434642.38284957, 4.3712499999999951E-10
DataValue, -21.6, -1, 4.4365999999999993E-09, 2.9155E-09, 4.998E-08, -342994340.59338021, -3.5834374999999965E-09
DataValue, -22.400000000000002, -1, -3.7351E-09, 3.098E-09, -5.376E-08, -322788896.06197548, -3.335000000000004E-10
DataValue, -23.2, -1, 6.8961999999999994E-09, 3.4491E-09, 3.958E-08, -289930706.56113189, 4.1233125000000052E-09
DataValue, -24, -1, 2.7523999999999997E-09, -3.4993E-09, 8.076E-08, 285771440.00228614, 4.3141249999999966E-09
DataValue, -24.8, -1, 3.7273999999999994E-09, -3.4535E-09, 1.8566E-07, 289561314.60836834, -3.8749999999999963E-11
DataValue, -25.6, -1, 3.7211999999999995E-09, -3.4373E-09, 2.1486E-07, 290926017.51374626, -1.1296874999999991E-09
DataValue, -26.400000000000002, -1, 4.8525999999999996E-09, -1.646E-09, -5.4719999999999996E-08, 607533414.33778858, -4.4003125000000058E-09
DataValue, -27.2, -1, 1.7929E-09, 3.6032E-09, 1.904E-08, -277531083.48134989, 3.7675000000000053E-10
DataValue, -28, -1, 6.2023999999999992E-09, -2.2488E-09, 1.3452E-07, 444681607.96869445, 4.2939999999999961E-09
DataValue, -28.8, -1, 3.4066E-09, -3.2672E-09, -4.956E-08, 306072477.96278161, 2.1837499999999983E-10
DataValue, -29.6, -1, 4.3719999999999994E-09, -2.5982E-09, -5.448E-08, 384881841.27472866, -4.046562499999996E-09
DataValue, -30.400000000000002, -1, 4.2757E-09, 3.2073E-09, -4.8679999999999997E-08, -311788731.95522714, -2.3351250000000029E-09
DataValue, -31.2, -1, 2.8879999999999995E-09, 1.1379999999999998E-09, 1.5952E-07, -878734622.14411259, -2.5375000000000039E-10
DataValue, -32, -1, 5.8033999999999992E-09, 3.6133E-09, 1.5246E-07, -276755320.621039, 2.7260000000000032E-09
DataValue, -32.8, -1, 6.0849999999999996E-09, -3.2236E-09, -1.4106E-07, 310212185.13463211, 4.299749999999996E-09
