
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 02:53:06
MetaData, TestRecord.TestTarget, 180207S4_d3_r3_lch50
MetaData, TestRecord.IterationIndex, 74
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, b079f037-4688-474b-942a-586a00a410bc
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 4.2319199999999994E-08, -4.0764599999999993E-08, -3.438E-08, 24531088.248136867, -1.7441750000000054E-08
DataValue, 39.2, -1, 2.04414E-08, -2.68112E-08, 5.264E-08, 37297845.676433735, -1.1238749999999987E-08
DataValue, 38.4, -1, 1.7962999999999997E-08, -2.2782599999999998E-08, -5.298E-08, 43893146.524101734, -7.4037499999999928E-09
DataValue, 37.6, -1, 1.0146799999999999E-08, -1.49652E-08, 2.2788E-07, 66821692.994413711, -7.400125000000025E-09
DataValue, 36.800000000000004, -1, 1.26996E-08, -1.09424E-08, -1.6658E-07, 91387629.770434275, -3.2394999999999973E-09
DataValue, 36, -1, 5.0825E-09, -9.782E-09, 1.5374E-07, 102228583.11183807, -1.186499999999999E-09
DataValue, 35.2, -1, 5.7564E-09, -9.044E-09, -2.38E-07, 110570544.00707652, -2.2206249999999984E-09
DataValue, 34.4, -1, 3.1725E-09, -6.2289999999999991E-09, 1.388E-07, 160539412.42575055, -2.2446249999999979E-09
DataValue, 33.6, -1, 4.2172E-09, -5.4526E-09, -4.342E-08, 183398745.55258042, -3.0551249999999967E-09
DataValue, 32.8, -1, 9.875E-10, -1.3408E-09, -1.4975999999999999E-07, 745823389.02147973, 2.73875E-10
DataValue, 32, -1, -2.2019E-09, -5.8908E-09, -4.56E-08, 169756230.05364296, 7.72125000000001E-10
DataValue, 31.2, -1, 2.3002E-09, -2.5762E-09, 1.891E-07, 388168620.44872296, -4.0024375000000055E-09
DataValue, 30.400000000000002, -1, 2.7802E-09, 5.131E-10, 2.4E-08, -1948937828.8832586, 5.4531250000000075E-10
DataValue, 29.6, -1, 3.9074E-09, -3.4487E-09, -6.3079999999999993E-08, 289964334.38687044, 4.9647499999999957E-09
DataValue, 28.8, -1, -8.719E-10, -7.4305E-09, -4.9939999999999996E-08, 134580445.46127448, 2.7266874999999974E-09
DataValue, 28, -1, 8.5141999999999986E-09, -7.8114E-09, -1.2326E-07, 128018024.93791126, 1.4329374999999986E-09
DataValue, 27.2, -1, 1.1999799999999999E-08, -9.7232E-09, -6.794E-08, 102846799.40760244, 2.0815000000000024E-09
DataValue, 26.400000000000002, -1, 9.2912E-09, -1.1141799999999999E-08, -2.1464E-07, 89752104.686854914, 2.6341250000000024E-09
DataValue, 25.6, -1, 2.0920599999999997E-08, -1.3937799999999998E-08, -1.0704E-07, 71747334.58652012, 2.4683749999999985E-09
DataValue, 24.8, -1, 1.6448999999999997E-08, -1.50912E-08, 2.2786E-07, 66263782.8668363, 4.4169999999999966E-09
DataValue, 24, -1, 2.5700199999999996E-08, -2.1005E-08, -2.282E-07, 47607712.449416809, 5.6938749999999936E-09
DataValue, 23.2, -1, 2.4114199999999998E-08, -2.4201399999999998E-08, 2.9642E-07, 41319923.640781112, 5.8243750000000051E-09
DataValue, 22.400000000000002, -1, 3.6446399999999996E-08, -3.0323999999999994E-08, -2.3416E-07, 32977179.791584231, 7.73600000000001E-09
DataValue, 21.6, -1, 3.5416199999999995E-08, -3.6579E-08, -5.928E-08, 27338090.161021352, 7.2872499999999963E-09
DataValue, 20.8, -1, 4.43538E-08, -4.19836E-08, -8.116E-08, 23818824.493373603, 7.7592499999999922E-09
DataValue, 20, -1, 5.4970999999999996E-08, -4.89938E-08, -4.548E-08, 20410745.849474832, 9.4592499999999909E-09
DataValue, 19.2, -1, 6.3434799999999988E-08, -5.71184E-08, -2.1514E-07, 17507493.207092635, 1.2462875000000015E-08
DataValue, 18.400000000000002, -1, 7.5013399999999993E-08, -6.89344E-08, -1.8941999999999999E-07, 14506545.353263393, 1.4292375000000019E-08
DataValue, 17.6, -1, 8.6401599999999987E-08, -7.99862E-08, 6.484E-08, 12502156.622017298, 1.7169874999999984E-08
DataValue, 16.8, -1, 9.4898399999999989E-08, -9.64062E-08, 4.692E-08, 10372776.854600638, 2.3683624999999979E-08
DataValue, 16, -1, 1.1418E-07, -1.1788E-07, -8.994E-08, 8483203.2575500514, 2.2171125E-08
DataValue, 15.200000000000001, -1, 1.475E-07, -1.3188E-07, 4.864E-08, 7582650.8947528061, 2.1200000000000005E-08
DataValue, 14.4, -1, 1.556E-07, -1.518E-07, -1.4098E-07, 6587615.283267457, 2.7399999999999977E-08
DataValue, 13.6, -1, 1.8902E-07, -1.7572E-07, 2.032E-07, 5690871.8415661287, 3.5912500000000018E-08
DataValue, 12.8, -1, 2.1058E-07, -2.0926E-07, -3.142E-08, 4778744.1460384205, 3.9750000000000015E-08
DataValue, 12, -1, 2.5122E-07, -2.3932E-07, 1.7251999999999999E-07, 4178505.7663379577, 3.3650000000000013E-08
DataValue, 11.200000000000001, -1, 2.6599999999999997E-07, -2.631E-07, -2.9056E-07, 3800836.1839604708, 3.1200000000000015E-08
DataValue, 10.4, -1, 3.029E-07, -2.8924E-07, 8.436E-08, 3457336.4679850643, 4.7787499999999951E-08
DataValue, 9.6, -1, 3.4218E-07, -3.3956E-07, -5.6919999999999996E-08, 2944987.6310519497, 4.2124999999999995E-08
DataValue, 8.8, -1, 3.6809999999999997E-07, -3.5664E-07, 8.888E-08, 2803947.958725886, 4.7774999999999989E-08
DataValue, 8, -1, 4.1776E-07, -4.1599999999999997E-07, -4.322E-08, 2403846.153846154, 5.3299999999999968E-08
DataValue, 7.2, -1, 4.5064E-07, -4.4192E-07, 1.6434E-07, 2262853.0050687906, 5.7225000000000018E-08
DataValue, 6.4, -1, 5.0564E-07, -5.0756E-07, -1.4158E-07, 1970210.4184726931, 6.6262500000000042E-08
DataValue, 5.6000000000000005, -1, 5.6194E-07, -5.4794E-07, 1.6149999999999998E-07, 1825017.3376647078, 6.1812499999999985E-08
DataValue, 4.8, -1, 6.0854E-07, -6.0646E-07, -2.4E-07, 1648913.3660917457, 6.6224999999999959E-08
DataValue, 4, -1, 6.6638E-07, -6.539E-07, 2.9932E-07, 1529285.8235204159, 7.0775E-08
DataValue, 3.2, -1, 7.2072E-07, -7.197E-07, -2.6536E-07, 1389467.8338196471, 7.1800000000000021E-08
DataValue, 2.4, -1, 7.8518E-07, -7.6878E-07, 8.8219999999999992E-08, 1300762.2466765523, 8.5687500000000019E-08
DataValue, 1.6, -1, 8.5894E-07, -8.568E-07, -4.538E-08, 1167133.5200746965, 7.7649999999999971E-08
DataValue, 0.8, -1, 9.0582E-07, -8.9302E-07, 1.5502E-07, 1119795.7492553359, 8.3887500000000029E-08
DataValue, 0, -1, 9.902E-07, -9.9102E-07, -1.537E-07, 1009061.371112591, 1.0218749999999994E-07
DataValue, -0.8, -1, 1.07182E-06, -1.0565199999999999E-06, -5.202E-08, 946503.61564381188, 6.4237499999999982E-08
DataValue, -1.6, -1, 1.1034E-06, -1.0938E-06, -4.108E-08, 914243.9202779301, 6.8987500000000207E-08
DataValue, -2.4, -1, 1.1765E-06, -1.1669000000000002E-06, -3.029E-07, 856971.462850287, 9.7312500000000032E-08
DataValue, -3.2, -1, 1.2633E-06, -1.2495E-06, 1.9478E-07, 800320.12805122044, 1.0999999999999993E-07
DataValue, -4, -1, 1.3453E-06, -1.3429E-06, -1.4982E-07, 744657.08541216759, 1.1112500000000004E-07
DataValue, -4.8, -1, 1.4454000000000002E-06, -1.4273E-06, 2.4E-08, 700623.55496391782, 9.6125000000000048E-08
DataValue, -5.6000000000000005, -1, 1.5087E-06, -1.4967000000000002E-06, 8.828E-08, 668136.567114318, 1.2349999999999996E-07
DataValue, -6.4, -1, 1.6308000000000001E-06, -1.6249E-06, -4.464E-08, 615422.48753769463, 1.28125E-07
DataValue, -7.2, -1, 1.7136000000000002E-06, -1.7017000000000002E-06, -2.772E-08, 587647.64647117583, 1.0568750000000003E-07
DataValue, -8, -1, 1.8055000000000001E-06, -1.794E-06, -3.0357999999999997E-07, 557413.60089186172, 1.2493749999999994E-07
DataValue, -8.8, -1, 1.9172E-06, -1.9016000000000001E-06, 2.0872E-07, 525872.94909549854, 1.4081250000000015E-07
DataValue, -9.6, -1, 2.0235E-06, -2.0193000000000003E-06, -1.5066E-07, 495221.1162283959, 1.4118750000000018E-07
DataValue, -10.4, -1, 2.1474000000000004E-06, -2.1275000000000004E-06, 2.76E-08, 470035.25264394819, 1.2237499999999982E-07
DataValue, -11.200000000000001, -1, 2.2297E-06, -2.2151E-06, 1.1396E-07, 451446.8872737122, 1.5487500000000002E-07
DataValue, -12, -1, 2.3790000000000004E-06, -2.3753000000000004E-06, -6.006E-08, 420999.45270071144, 1.5875000000000004E-07
DataValue, -12.8, -1, 2.4848000000000003E-06, -2.4691000000000002E-06, -3.384E-08, 405005.87258515245, 1.3018749999999988E-07
DataValue, -13.6, -1, 2.5981E-06, -2.5836E-06, -9.4219999999999993E-08, 387056.81994116737, 1.7087500000000016E-07
DataValue, -14.4, -1, 2.7613E-06, -2.7425000000000004E-06, 4.28E-08, 364630.81130355509, 1.6312499999999995E-07
DataValue, -15.200000000000001, -1, 2.8621E-06, -2.8446000000000003E-06, 1.908E-08, 351543.27497714967, 1.3512499999999986E-07
DataValue, -16, -1, 2.9769000000000002E-06, -2.9587E-06, 6.808E-08, 337986.27775712305, 1.8750000000000011E-07
DataValue, -16.8, -1, 3.1535000000000004E-06, -3.1446000000000004E-06, -5.782E-08, 318005.46969407873, 1.8681249999999998E-07
DataValue, -17.6, -1, 3.2737000000000005E-06, -3.2576000000000004E-06, -1.5687999999999999E-07, 306974.45972495084, 1.6587499999999986E-07
DataValue, -18.400000000000002, -1, 3.4311000000000005E-06, -3.4100000000000004E-06, 2.074E-08, 293255.13196480938, 1.6731250000000021E-07
DataValue, -19.2, -1, 3.5431000000000004E-06, -3.5253000000000004E-06, 8.6959999999999993E-08, 283663.80166226986, 1.9950000000000017E-07
DataValue, -20, -1, 3.7374000000000004E-06, -3.7292000000000002E-06, -4.356E-08, 268154.02767349564, 2.0262499999999969E-07
DataValue, -20.8, -1, 3.867E-06, -3.8495E-06, -2.848E-08, 259773.99662293802, 1.6350000000000024E-07
DataValue, -21.6, -1, 4.008E-06, -3.9908000000000008E-06, -9.542E-08, 250576.32554876211, 2.1749999999999974E-07
DataValue, -22.400000000000002, -1, 4.2151000000000005E-06, -4.1975E-06, 3.492E-08, 238237.04586063133, 2.0618750000000027E-07
DataValue, -23.2, -1, 4.3418000000000005E-06, -4.3207000000000008E-06, 1.99E-08, 231443.97898488666, 1.6793750000000052E-07
DataValue, -24, -1, 4.4845000000000009E-06, -4.4662000000000005E-06, 2.6538E-07, 223903.98996910121, 2.1256249999999951E-07
DataValue, -24.8, -1, 4.6684E-06, -4.6608E-06, -2.38E-07, 214555.44112598695, 2.3162499999999999E-07
DataValue, -25.6, -1, 4.8569000000000009E-06, -4.8368000000000009E-06, 1.3716E-07, 206748.26331458811, 2.2537500000000004E-07
DataValue, -26.400000000000002, -1, 5.0284000000000008E-06, -5.0214000000000007E-06, -5.282E-08, 199147.64806627631, 2.0737500000000023E-07
DataValue, -27.2, -1, 5.1903000000000009E-06, -5.1686000000000008E-06, -1.3478E-07, 193475.98962968693, 2.3818750000000008E-07
DataValue, -28, -1, 5.4265000000000005E-06, -5.4025E-06, 4.866E-08, 185099.4909763998, 2.3418749999999978E-07
DataValue, -28.8, -1, 5.5671000000000005E-06, -5.5433000000000008E-06, 1.998E-08, 180397.95789511659, 1.8743750000000003E-07
DataValue, -29.6, -1, 5.7257000000000009E-06, -5.7024000000000007E-06, 8.398E-08, 175364.75869809202, 2.6374999999999949E-07
