
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 01:45:00
MetaData, TestRecord.TestTarget, 180207S1_d1_r1_lch100
MetaData, TestRecord.IterationIndex, 12
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, ca91d2fe-34e5-43bf-a46a-5d32bae3cad3
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, -8.3752E-09, -1.8350599999999998E-08, -3.818E-08, 54494130.982093237, -1.0312750000000036E-08
DataValue, 39.2, -1, -3.4054E-09, -1.01004E-08, -7.178E-08, 99005979.961189657, -7.2917499999999923E-09
DataValue, 38.4, -1, -8.626E-10, -6.6838E-09, 1.4244E-07, 149615488.19533798, -1.1186249999999993E-09
DataValue, 37.6, -1, -2.6873E-09, -8.310599999999999E-09, 5.234E-08, 120328255.48095205, -1.991125000000007E-09
DataValue, 36.800000000000004, -1, -9.151E-10, -3.4979999999999997E-09, 2.4712E-07, 285877644.36821043, -2.9193749999999971E-09
DataValue, 36, -1, -2.0756E-09, -3.6395999999999997E-09, -1.4796E-07, 274755467.63380593, -2.6168749999999973E-09
DataValue, 35.2, -1, -3.682E-10, 6.89E-10, -1.4466E-07, -1451378809.8693759, -2.1493749999999979E-09
DataValue, 34.4, -1, 3.8134E-09, -2.006E-10, -8.178E-08, 4985044865.4037886, 2.6066874999999978E-09
DataValue, 33.6, -1, -4.177E-09, -3.4817E-09, 1.5154E-07, 287216015.16500556, 9.0581249999999914E-10
DataValue, 32.8, -1, 2.3984E-09, -1.6499E-09, -1.4714E-07, 606097339.2326808, -3.455812499999997E-09
DataValue, 32, -1, 3.6893999999999997E-09, 2.0476E-09, -1.5794E-07, -488376636.06173086, -2.4272500000000032E-09
DataValue, 31.2, -1, 3.6588E-09, 2.2337E-09, -1.6146E-07, -447687693.06531769, 3.9444375000000051E-09
DataValue, 30.400000000000002, -1, 3.6327999999999997E-09, -4.2635E-09, 4.322E-08, 234549079.3948634, 4.404812500000006E-09
DataValue, 29.6, -1, 3.5685E-09, -4.814E-09, 5.812E-08, 207727461.57041961, -1.6499374999999982E-09
DataValue, 28.8, -1, 1.461E-09, -1.6236E-09, -1.3894E-07, 615915250.06159151, -4.9090624999999954E-09
DataValue, 28, -1, 1.1473E-09, 3.0405E-09, 3.752E-08, -328893274.132544, -6.0693749999999949E-10
DataValue, 27.2, -1, 2.8357999999999997E-09, -6.525E-10, -1.4566E-07, 1532567049.8084292, 3.3525625000000044E-09
DataValue, 26.400000000000002, -1, 7.5562E-09, -2.3236E-09, -1.9288E-07, 430366672.40488893, 1.497062500000002E-09
DataValue, 25.6, -1, 9.1767999999999992E-09, -3.0478E-09, -5E-08, 328105518.73482507, 3.5289999999999968E-09
DataValue, 24.8, -1, 7.8658E-09, -7.97E-09, -4.452E-08, 125470514.42910917, 3.8491249999999954E-09
DataValue, 24, -1, 1.1233399999999999E-08, -9.2063999999999983E-09, -1.8124E-07, 108620090.37191521, 2.6752499999999974E-09
DataValue, 23.2, -1, 1.0635199999999998E-08, -1.2250399999999999E-08, -5.268E-08, 81629987.5922419, 3.1277500000000042E-09
DataValue, 22.400000000000002, -1, 1.6427399999999997E-08, -1.4210799999999998E-08, 5.9659999999999993E-08, 70369015.11526446, 7.58587500000001E-09
DataValue, 21.6, -1, 2.7175199999999998E-08, -2.43878E-08, -1.9006E-07, 41004108.611682892, 9.3831249999999889E-09
DataValue, 20.8, -1, 3.0218399999999995E-08, -2.9223799999999997E-08, -2.0916E-07, 34218684.770632163, 8.5277499999999918E-09
DataValue, 20, -1, 4.44696E-08, -3.80322E-08, -1.7206E-07, 26293509.18432276, 1.2168874999999986E-08
DataValue, 19.2, -1, 5.5235E-08, -4.8693999999999993E-08, -7.8299999999999993E-08, 20536411.056803714, 1.4942750000000016E-08
DataValue, 18.400000000000002, -1, 6.8414199999999991E-08, -6.194059999999999E-08, -8.036E-08, 16144499.730386857, 1.7661250000000019E-08
DataValue, 17.6, -1, 8.3728599999999986E-08, -7.6951999999999987E-08, 4.388E-08, 12995113.837197216, 1.9207749999999979E-08
DataValue, 16.8, -1, 1.0189999999999999E-07, -9.2672999999999986E-08, 5.964E-08, 10790629.41741392, 2.5929999999999981E-08
DataValue, 16, -1, 1.2326E-07, -1.1844E-07, 2.8672E-07, 8443093.5494765285, 3.9216875000000016E-08
DataValue, 15.200000000000001, -1, 1.5367999999999998E-07, -1.5542E-07, -7.846E-08, 6434178.3554240121, 3.8137500000000006E-08
DataValue, 14.4, -1, 1.9234E-07, -1.7946E-07, 4.296E-08, 5572272.3726735767, 3.1749999999999977E-08
DataValue, 13.6, -1, 2.1074E-07, -2.0622E-07, -1.6236E-07, 4849190.1852390654, 3.79E-08
DataValue, 12.8, -1, 2.5632E-07, -2.401E-07, 1.3523999999999999E-07, 4164931.2786339028, 4.9637500000000017E-08
DataValue, 12, -1, 2.854E-07, -2.8564E-07, -2.1508E-07, 3500910.236661532, 4.8437500000000013E-08
DataValue, 11.200000000000001, -1, 3.2944E-07, -3.176E-07, 2.714E-07, 3148614.6095717885, 5.363750000000002E-08
DataValue, 10.4, -1, 3.7047999999999997E-07, -3.7146E-07, -6.704E-08, 2692079.9009314594, 6.3587499999999947E-08
DataValue, 9.6, -1, 4.3196E-07, -4.1934E-07, 4.424E-08, 2384699.7662994228, 5.672499999999998E-08
DataValue, 8.8, -1, 4.6748E-07, -4.6221999999999997E-07, -1.5617999999999999E-07, 2163471.9397689411, 6.2637500000000034E-08
DataValue, 8, -1, 5.37E-07, -5.1956E-07, 1.4014E-07, 1924705.5200554314, 7.6862500000000017E-08
DataValue, 7.2, -1, 5.8498E-07, -5.852E-07, -1.9151999999999998E-07, 1708817.4982911823, 7.4612499999999981E-08
DataValue, 6.4, -1, 6.5179999999999995E-07, -6.3894E-07, 2.9168E-07, 1565092.1839296336, 8.0875E-08
DataValue, 5.6000000000000005, -1, 7.1424E-07, -7.146E-07, -7.904E-08, 1399384.2709207949, 9.235E-08
DataValue, 4.8, -1, 8.0048E-07, -7.867E-07, 4.9939999999999996E-08, 1271132.579128003, 8.4362499999999946E-08
DataValue, 4, -1, 8.5418E-07, -8.4958E-07, -1.4964E-07, 1177052.1904941266, 8.980000000000001E-08
DataValue, 3.2, -1, 9.4812E-07, -9.3038E-07, 2.608E-08, 1074829.6395021388, 1.0371250000000001E-07
DataValue, 2.4, -1, 1.0244999999999999E-06, -1.01552E-06, -4.68E-08, 984717.18922325515, 9.1325000000000125E-08
DataValue, 1.6, -1, 1.0854E-06, -1.0765000000000002E-06, -2.3297999999999999E-07, 928936.3678588015, 8.9987500000000077E-08
DataValue, 0.8, -1, 1.1738E-06, -1.1595E-06, 1.4368E-07, 862440.70720137982, 1.1287500000000001E-07
DataValue, 0, -1, 1.2569000000000002E-06, -1.2571000000000002E-06, -1.8894E-07, 795481.66414764128, 1.2018750000000003E-07
DataValue, -0.8, -1, 1.3672000000000002E-06, -1.3518000000000001E-06, 4.682E-08, 739754.401538689, 1.1043749999999996E-07
DataValue, -1.6, -1, 1.4445E-06, -1.4338000000000002E-06, 2.098E-08, 697447.3427256241, 1.0725E-07
DataValue, -2.4, -1, 1.5329000000000002E-06, -1.5234E-06, 9.774E-08, 656426.41459892341, 1.3543749999999998E-07
DataValue, -3.2, -1, 1.6554E-06, -1.6505000000000001E-06, -5.254E-08, 605877.00696758553, 1.3937500000000002E-07
DataValue, -4, -1, 1.7553000000000002E-06, -1.7464000000000001E-06, -3.462E-08, 572606.5048098946, 1.2800000000000011E-07
DataValue, -4.8, -1, 1.8645E-06, -1.8553000000000003E-06, -9.7639999999999993E-08, 538996.38872419542, 1.4418749999999993E-07
DataValue, -5.6000000000000005, -1, 1.9918E-06, -1.9771E-06, 3.818E-08, 505791.31050528551, 1.3912499999999981E-07
DataValue, -6.4, -1, 2.0894000000000003E-06, -2.0779E-06, 1.8179999999999998E-08, 481255.11333557917, 1.3037500000000003E-07
DataValue, -7.2, -1, 2.1984000000000004E-06, -2.1857E-06, 5.2659999999999996E-08, 457519.3301917006, 1.5956250000000024E-07
DataValue, -8, -1, 2.3391E-06, -2.3332000000000004E-06, -4.8299999999999996E-08, 428595.91976684373, 1.6325000000000004E-07
DataValue, -8.8, -1, 2.4572000000000004E-06, -2.4469000000000002E-06, -1.4498E-07, 408680.37108177692, 1.5118749999999987E-07
DataValue, -9.6, -1, 2.5930000000000004E-06, -2.5751E-06, 2.034E-08, 388334.43361422856, 1.5175000000000005E-07
DataValue, -10.4, -1, 2.7006000000000005E-06, -2.6897000000000003E-06, 1.0656E-07, 371788.67531694978, 1.7224999999999981E-07
DataValue, -11.200000000000001, -1, 2.8577E-06, -2.8507E-06, -5.15E-08, 350791.03378117655, 1.7681249999999994E-07
DataValue, -12, -1, 2.9826000000000005E-06, -2.9726E-06, -2.788E-08, 336405.84000538249, 1.621250000000003E-07
DataValue, -12.8, -1, 3.1164000000000004E-06, -3.1101000000000005E-06, -9.46E-08, 321533.06967621617, 1.8256250000000014E-07
DataValue, -13.6, -1, 3.2793000000000005E-06, -3.2647000000000003E-06, 3.642E-08, 306306.85821055534, 1.7568749999999986E-07
DataValue, -14.4, -1, 3.4043E-06, -3.3912000000000002E-06, 2.716E-08, 294880.86812927574, 1.6450000000000002E-07
DataValue, -15.200000000000001, -1, 3.5404000000000004E-06, -3.5279000000000006E-06, 2.8288E-07, 283454.74644972925, 1.890625000000001E-07
DataValue, -16, -1, 3.6979E-06, -3.6937000000000003E-06, -2.036E-07, 270731.24509299616, 1.9606250000000009E-07
DataValue, -16.8, -1, 3.8596E-06, -3.8416000000000006E-06, 1.3677999999999999E-07, 260308.20491461887, 1.9418749999999971E-07
DataValue, -17.6, -1, 4.0056E-06, -4.0044E-06, -3.466E-08, 249725.30216761562, 1.9312499999999979E-07
DataValue, -18.400000000000002, -1, 4.1628E-06, -4.1506000000000005E-06, -1.0018E-07, 240929.02231002745, 2.0118750000000042E-07
DataValue, -19.2, -1, 4.3414000000000005E-06, -4.3263E-06, 3.478E-08, 231144.39590412128, 1.9706250000000038E-07
DataValue, -20, -1, 4.4803E-06, -4.4659000000000007E-06, 1.774E-08, 223919.03087843434, 1.8000000000000013E-07
DataValue, -20.8, -1, 4.6302E-06, -4.6143000000000009E-06, 6.708E-08, 216717.59530156248, 2.1637499999999992E-07
DataValue, -21.6, -1, 4.8196E-06, -4.8121000000000009E-06, -4.15E-08, 207809.4802684898, 2.1749999999999974E-07
DataValue, -22.400000000000002, -1, 4.9730000000000005E-06, -4.9623000000000008E-06, -2.7779999999999998E-08, 201519.45670354471, 1.9806249999999993E-07
DataValue, -23.2, -1, 5.1401E-06, -5.129E-06, -7.198E-08, 194969.77968414893, 2.2418750000000006E-07
DataValue, -24, -1, 5.3358000000000006E-06, -5.321E-06, 3.746E-08, 187934.59875963163, 2.1487499999999981E-07
DataValue, -24.8, -1, 5.4880000000000006E-06, -5.4728E-06, 3.206E-08, 182721.82429469374, 1.9593750000000011E-07
DataValue, -25.6, -1, 5.6499000000000007E-06, -5.6345000000000009E-06, 2.9332E-07, 177478.03709290971, 2.2393750000000007E-07
DataValue, -26.400000000000002, -1, 5.8363E-06, -5.8311000000000008E-06, -1.9504E-07, 171494.22921918676, 2.3275000000000033E-07
DataValue, -27.2, -1, 6.0246000000000007E-06, -6.0069000000000009E-06, 1.4862E-07, 166475.22016347863, 2.2781250000000007E-07
DataValue, -28, -1, 6.1973000000000008E-06, -6.1956000000000004E-06, -3.322E-08, 161404.86797081798, 2.2306249999999977E-07
DataValue, -28.8, -1, 6.3786000000000011E-06, -6.3638000000000008E-06, -1.0024E-07, 157138.81643043461, 2.3449999999999994E-07
DataValue, -29.6, -1, 6.5865E-06, -6.5708000000000007E-06, 4.452E-08, 152188.47020149752, 2.291249999999998E-07
