
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 02:19:38
MetaData, TestRecord.TestTarget, 180207S2_d4_r2_lch50
MetaData, TestRecord.IterationIndex, 48
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, ?
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 84572554-5e2c-4ecc-be76-d3c14ea3f9cf
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 3.7203E-09, 3.3235E-09, 1.3628E-07, -300887618.47449976, 7.5511250000000275E-09
DataValue, 39.2, -1, -3.32E-09, -2.7174E-09, 1.349E-07, 367998822.4037683, 3.9586249999999963E-09
DataValue, 38.4, -1, 1.1416E-09, -3.0103E-09, -2.0474E-07, 332192804.70385015, -3.463124999999997E-09
DataValue, 37.6, -1, 2.8728E-09, 2.8236E-09, -2.263E-07, -354157812.72134864, -6.573750000000024E-10
DataValue, 36.800000000000004, -1, -5.431E-10, -1.9585E-09, 2.1658E-07, 510594842.99208581, 3.7500624999999964E-09
DataValue, 36, -1, 1.1558E-09, -3.1765E-09, 5.282E-08, 314811899.88981587, -2.7021249999999976E-09
DataValue, 35.2, -1, 3.689E-10, 2.3649E-09, -2.7134E-07, -422850860.50150114, -3.1433749999999971E-09
DataValue, 34.4, -1, -1.2176E-09, 1.8529E-09, 8.456E-08, -539694532.89438176, 2.2030624999999979E-09
DataValue, 33.6, -1, -5.0037E-09, -1.16E-09, 1.6058E-07, 862068965.51724148, 1.5039374999999987E-09
DataValue, 32.8, -1, 1.3471E-09, -5.534E-10, -2.3728E-07, 1807011203.4694617, -2.5779999999999975E-09
DataValue, 32, -1, 2.1643E-09, 2.9648E-09, -2.2534E-07, -337290879.65461415, 7.3406250000000095E-10
DataValue, 31.2, -1, -6.225E-10, -1.7279E-09, 1.8474E-07, 578737195.43955088, 3.8096250000000044E-09
DataValue, 30.400000000000002, -1, 1.144E-09, -3.1306E-09, 4.3199999999999996E-08, 319427585.76630676, -3.091437500000004E-09
DataValue, 29.6, -1, -1.4497E-09, 3.2184E-09, -4.5399999999999996E-08, -310713397.96172011, -5.796874999999995E-10
DataValue, 28.8, -1, -4.207E-10, -2.2031E-09, 2.9146E-07, 453905859.92465162, 7.1743749999999947E-10
DataValue, 28, -1, 4.829E-10, 2.0705E-09, -2.5138E-07, -482975126.78097081, -2.3862499999999984E-10
DataValue, 27.2, -1, -5.827E-10, -1.8213E-09, 2.0998E-07, 549058364.90418935, 3.2623750000000043E-09
DataValue, 26.400000000000002, -1, 1.1496E-09, -3.1493E-09, 4.782E-08, 317530879.87806815, -2.5790000000000036E-09
DataValue, 25.6, -1, 3.813E-10, 2.3051E-09, -2.3614E-07, -433820658.5397597, -3.2059999999999974E-09
DataValue, 24.8, -1, -1.2151E-09, 1.9803E-09, 8.5559999999999993E-08, -504973993.83931732, 2.157874999999998E-09
DataValue, 24, -1, -5.0893E-09, -1.1475E-09, 1.6056E-07, 871459694.98910677, 1.6093749999999985E-09
DataValue, 23.2, -1, 1.5855E-09, -5.947E-10, -2.1733999999999999E-07, 1681520094.1651251, -2.5595625000000035E-09
DataValue, 22.400000000000002, -1, 2.3909E-09, 2.9478E-09, -2.4468E-07, -339236040.436936, 8.0325000000000113E-10
DataValue, 21.6, -1, -5.53E-10, -1.8799E-09, 2.153E-07, 531943188.46747166, 3.8061249999999971E-09
DataValue, 20.8, -1, 1.1458E-09, -3.142E-09, 4.706E-08, 318268618.71419477, 8.3474999999999911E-10
DataValue, 20, -1, 1.1769E-09, -3.2155E-09, 5.108E-08, 310993624.6306951, -3.4986249999999971E-09
DataValue, 19.2, -1, 2.388E-10, 2.4558E-09, -1.45E-07, -407199283.3292613, -1.225625E-10
DataValue, 18.400000000000002, -1, 3.0929999999999996E-09, -3.0194E-09, 4.276E-08, 331191627.4756574, 3.4854375000000045E-09
DataValue, 17.6, -1, 2.5599E-09, -3.1209E-09, -1.8815999999999999E-07, 320420391.55371851, -3.6548749999999964E-09
DataValue, 16.8, -1, 2.9271E-09, 2.8284E-09, -2.157E-07, -353556781.21906382, -3.6366249999999964E-09
DataValue, 16, -1, -1.1636E-09, 2.6977E-09, 2.7397999999999997E-07, -370686140.04522371, 3.6933750000000008E-09
DataValue, 15.200000000000001, -1, -1.4749E-09, -3.081E-09, 4.832E-08, 324569944.82310939, -3.2187500000000004E-10
DataValue, 14.4, -1, -1.1578E-09, 3.2127E-09, -4.402E-08, -311264668.34749591, 1.4312499999999983E-11
DataValue, 13.6, -1, 1.3294E-09, -3.1039E-09, 4.388E-08, 322175327.81339604, -8.3124999999999664E-12
DataValue, 12.8, -1, -1.3696E-09, 3.226E-09, -4.386E-08, -309981401.11593306, -3.4283125000000009E-09
DataValue, 12, -1, -1.1947E-09, 2.3814E-09, 7.12E-08, -419921054.84168977, 2.5875000000000008E-09
DataValue, 11.200000000000001, -1, -4.2465E-09, -9.14E-10, 1.4644E-07, 1094091903.7199125, -5.8337500000000017E-10
DataValue, 10.4, -1, -3.4411999999999997E-09, 3.3148E-09, -4.822E-08, -301677325.93218291, -2.3529374999999983E-09
DataValue, 9.6, -1, -3.1402E-09, 2.8507E-09, -2.2389999999999999E-07, -350791033.78117657, 3.1795625000000005E-09
DataValue, 8.8, -1, -6.298E-10, -1.7725E-09, 2.1004E-07, 564174894.21720731, 6.3350000000000024E-10
DataValue, 8, -1, 5.96E-10, 1.8371E-09, -2.2844E-07, -544336182.02601922, 4.7874999999999938E-11
DataValue, 7.2, -1, -5.824E-10, -1.8491E-09, 2.1544E-07, 540803634.20042181, -4.1875000000000056E-11
DataValue, 6.4, -1, 5.502E-10, 1.9041E-09, -2.4198E-07, -525182500.91906935, -2.7437500000000022E-11
DataValue, 5.6000000000000005, -1, -6.195E-10, -1.8052E-09, 2.0968E-07, 553955240.41657436, 3.1391249999999985E-09
DataValue, 4.8, -1, 1.1422E-09, -3.1185E-09, 4.544E-08, 320666987.333654, -2.5543749999999993E-09
DataValue, 4, -1, 4.155E-10, 2.2818E-09, -2.724E-07, -438250503.98807955, -3.1618750000000007E-09
DataValue, 3.2, -1, -1.212E-09, 1.9405E-09, 8.476E-08, -515331100.23189896, 2.1605625000000002E-09
DataValue, 2.4, -1, -5.1805E-09, -1.1751E-09, 1.6272E-07, 850991404.98680961, 1.5478124999999998E-09
DataValue, 1.6, -1, 1.2557E-09, -5.36E-10, -2.5404E-07, 1865671641.7910447, -2.5968750000000003E-09
DataValue, 0.8, -1, 2.0576E-09, 2.9799E-09, -6.194E-08, -335581730.93056816, 1.5448125E-09
DataValue, 0, -1, 1.0522E-09, -3.0077E-09, 6.184E-08, 332479968.08192307, 5.3931249999999994E-10
DataValue, -0.8, -1, 5.35E-10, 2.117E-09, -2.9066E-07, -472366556.4478035, -5.8112499999999989E-10
DataValue, -1.6, -1, -4.698E-10, -2.0779E-09, 2.6746E-07, 481255113.33557916, 2.7687499999999966E-11
DataValue, -2.4, -1, 5.01E-10, 2.0727E-09, -2.9244E-07, -482462488.54151589, 8.1249999999999073E-13
DataValue, -3.2, -1, -4.211E-10, -2.0792E-09, 2.4098E-07, 480954213.15890729, 2.374999999999953E-12
DataValue, -4, -1, 5.171E-10, 2.0689E-09, -2.5326E-07, -483348639.3735801, -1.0631250000000007E-10
DataValue, -4.8, -1, -5.423E-10, -1.9091E-09, 2.1742E-07, 523807029.49033576, 1.3550000000000002E-10
DataValue, -5.6000000000000005, -1, 5.825E-10, 1.8521E-09, -2.2408E-07, -539927649.69494081, -2.8656874999999991E-09
DataValue, -6.4, -1, -1.1707E-09, 2.676E-09, 2.7708E-07, -373692077.72795218, 3.1020625000000007E-09
DataValue, -7.2, -1, -1.3398E-09, -3.1112E-09, 4.3339999999999996E-08, 321419388.0174852, -3.1906250000000021E-10
DataValue, -8, -1, -1.0675E-09, 3.1865E-09, -4.352E-08, -313823944.76698571, 5.6249999999999143E-12
DataValue, -8.8, -1, 1.3907E-09, -3.1202E-09, 4.378E-08, 320492276.13614511, 4.0077500000000008E-09
DataValue, -9.6, -1, 1.182E-09, -3.2259E-09, 5.018E-08, 309991010.26070243, -2.7103750000000008E-09
DataValue, -10.4, -1, 1.144E-10, 1.2164E-09, -1.4656E-07, -822097994.08089435, -1.3399999999999987E-10
DataValue, -11.200000000000001, -1, 3.0137999999999997E-09, -3.0115E-09, 4.412E-08, 332060434.99916983, 2.7065625000000006E-09
DataValue, -12, -1, 2.8107E-09, -3.1141E-09, 4.932E-08, 321120066.79297394, -2.6344375000000007E-09
DataValue, -12.8, -1, 3.18E-11, 1.2036E-09, -1.5156E-07, -830840810.90063143, -5.4999999999999823E-11
DataValue, -13.6, -1, 2.9797999999999996E-09, -3.0261E-09, 4.358E-08, 330458345.72552127, 2.7043125000000005E-09
DataValue, -14.4, -1, 2.607E-09, -3.1233E-09, 4.9799999999999996E-08, 320174174.75106454, -3.5464374999999967E-09
DataValue, -15.200000000000001, -1, 1.323E-10, 2.6482E-09, -1.6176E-07, -377614983.76255572, -4.0185000000000014E-09
DataValue, -16, -1, -7.497E-10, 3.3063E-09, -5.118E-08, -302452892.96192116, 2.4756250000000005E-09
DataValue, -16.8, -1, 1.491E-10, -1.3128E-09, 1.5283999999999998E-07, 761730652.0414381, 2.0312500000000007E-11
DataValue, -17.6, -1, -3.1307999999999996E-09, 3.2738E-09, 1.4282E-07, -305455434.05217177, -2.8226874999999974E-09
DataValue, -18.400000000000002, -1, 1.1935E-09, 3.2035E-09, -5.072E-08, -312158576.5568909, 3.4735625000000043E-09
DataValue, -19.2, -1, -2.932E-10, -2.2839E-09, 2.8866E-07, 437847541.48605454, 2.076562500000003E-09
DataValue, -20, -1, 1.1879E-09, -1.19E-10, -5.3499999999999996E-08, 8403361344.5378151, -2.4562500000000015E-11
DataValue, -20.8, -1, 5.4056E-09, -2.2446E-09, 1.6064E-07, 445513677.26989222, -2.1098749999999982E-09
DataValue, -21.6, -1, -3.0585999999999998E-09, 3.2568E-09, 1.3586E-07, -307049864.89805943, 1.7012499999999981E-10
DataValue, -22.400000000000002, -1, -2.9181999999999997E-09, -2.5168E-09, 5.07E-08, 397329942.78448826, 3.9908125000000055E-09
DataValue, -23.2, -1, 1.3304E-09, -3.1285E-09, 4.492E-08, 319642000.95892596, 4.3518750000000068E-10
DataValue, -24, -1, 1.1775E-09, -3.2131E-09, 5.264E-08, 311225918.89452553, -3.5613124999999966E-09
DataValue, -24.8, -1, 2.329E-10, 2.5696E-09, -1.4002E-07, -389165628.89165628, -4.072874999999996E-09
DataValue, -25.6, -1, -7.31E-10, 3.3035E-09, -5.0079999999999996E-08, -302709247.7675193, 2.3650624999999976E-09
DataValue, -26.400000000000002, -1, 1.32E-11, -1.2145E-09, 1.6262E-07, 823384108.68670225, 3.2062500000000057E-11
DataValue, -27.2, -1, -3.1341999999999998E-09, 3.2522E-09, 1.5146E-07, -307484164.56552488, -2.8002500000000038E-09
DataValue, -28, -1, 6.676E-10, 3.2659E-09, -4.92E-08, -306194310.90970331, 3.7712499999999965E-09
DataValue, -28.8, -1, 2.9122E-09, -2.7818E-09, 2.3108E-07, 359479473.72205049, 1.344375E-10
DataValue, -29.6, -1, -1.1506E-09, 3.0508E-09, 2.6236E-07, -327782876.62252527, -3.7646874999999965E-09
DataValue, -30.400000000000002, -1, 5.068E-10, 3.2417E-09, 1.3537999999999999E-07, -308480118.45636547, 3.4772500000000043E-09
DataValue, -31.2, -1, -4.0487E-09, -2.5128E-09, 1.3318E-07, 397962432.34638655, 3.8458750000000058E-09
DataValue, -32, -1, 1.1765E-09, -2.9117E-09, -2.0932E-07, 343441975.47824293, -3.3198750000000041E-09
DataValue, -32.8, -1, 2.9272E-09, 2.799E-09, -1.8534E-07, -357270453.73347622, -3.6153749999999967E-09
DataValue, -33.6, -1, -1.1598E-09, 2.8729E-09, 2.9284E-07, -348080336.9417662, 3.6592499999999969E-09
