
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 03:09:55
MetaData, TestRecord.TestTarget, 180207S5_d2_r2_lch100
MetaData, TestRecord.IterationIndex, 91
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, c6c351b7-7190-431f-a5f3-341fc2580bd6
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 3.4214E-07, -3.439E-07, 6.496E-08, 2907822.041291073, -5.7300000000000195E-08
DataValue, 39.2, -1, 2.8846E-07, -2.9806E-07, -1.3914E-07, 3355029.188753942, -4.7462499999999979E-08
DataValue, 38.4, -1, 2.746E-07, -2.6795999999999997E-07, 1.5436E-07, 3731900.2836244218, -2.9212499999999978E-08
DataValue, 37.6, -1, 2.4146E-07, -2.5132E-07, -1.4835999999999999E-07, 3978990.9279006845, -2.8900000000000083E-08
DataValue, 36.800000000000004, -1, 2.263E-07, -2.2172E-07, 2.2571999999999999E-07, 4510193.0362619516, -2.5924999999999976E-08
DataValue, 36, -1, 2.0524E-07, -2.0984E-07, -2.607E-07, 4765535.6462066332, -2.324999999999999E-08
DataValue, 35.2, -1, 1.9062E-07, -1.8452E-07, 2.9548E-07, 5419466.7244743118, -1.9487499999999995E-08
DataValue, 34.4, -1, 1.7246E-07, -1.7865999999999999E-07, -7.944E-08, 5597223.7770066047, -1.8024999999999974E-08
DataValue, 33.6, -1, 1.6562E-07, -1.5568E-07, 4.218E-08, 6423432.6824254878, -1.9612499999999971E-08
DataValue, 32.8, -1, 1.4434E-07, -1.4728E-07, -1.5752E-07, 6789788.1586094508, -1.8249999999999981E-08
DataValue, 32, -1, 1.3848E-07, -1.2648E-07, 1.4988E-07, 7906388.3617963316, -1.5737500000000031E-08
DataValue, 31.2, -1, 1.1906E-07, -1.221E-07, -1.8018E-07, 8190008.19000819, -6.3000000000000134E-09
DataValue, 30.400000000000002, -1, 1.1218E-07, -1.164E-07, -8.182E-08, 8591065.29209622, -1.5609500000000018E-08
DataValue, 29.6, -1, 1.000568E-07, -9.71248E-08, -2.1914E-07, 10296031.497619558, -1.8062624999999991E-08
DataValue, 28.8, -1, 8.10614E-08, -8.7499799999999985E-08, -2.8854E-07, 11428597.551080119, -1.2966249999999992E-08
DataValue, 28, -1, 7.1095799999999993E-08, -7.6378799999999988E-08, -2.9722E-07, 13092638.271352787, -1.3372874999999985E-08
DataValue, 27.2, -1, 6.0704599999999992E-08, -6.6103199999999991E-08, -1.7335999999999999E-07, 15127860.678454299, -1.3092250000000014E-08
DataValue, 26.400000000000002, -1, 5.3243799999999993E-08, -5.5431199999999993E-08, -2.03E-07, 18040381.590151396, -1.1570250000000012E-08
DataValue, 25.6, -1, 5.0348599999999995E-08, -4.7590799999999995E-08, -1.413E-07, 21012464.593997162, -8.72699999999999E-09
DataValue, 24.8, -1, 4.4455599999999996E-08, -4.1468E-08, -5.792E-08, 24114980.225716215, -8.6221249999999929E-09
DataValue, 24, -1, 3.198E-08, -3.3795399999999994E-08, 2.31E-07, 29589825.834285144, -7.062124999999995E-09
DataValue, 23.2, -1, 3.2604E-08, -3.0168599999999995E-08, -2.3422E-07, 33147046.929589048, -5.2528750000000048E-09
DataValue, 22.400000000000002, -1, 2.06104E-08, -2.5390799999999998E-08, -5.764E-08, 39384343.935598724, -7.4817500000000084E-09
DataValue, 21.6, -1, 2.0364199999999997E-08, -1.8197799999999998E-08, 5.872E-08, 54951697.457934484, -4.5819999999999951E-09
DataValue, 20.8, -1, 2.2765399999999998E-08, -1.80596E-08, -2.1452E-07, 55372212.009125344, -5.3037499999999828E-10
DataValue, 20, -1, 1.3012199999999999E-08, -1.73492E-08, -5.208E-08, 57639545.339266367, -2.1157499999999986E-09
DataValue, 19.2, -1, 1.37102E-08, -1.4674399999999998E-08, 2.4348E-07, 68145886.714277938, -1.9008750000000031E-09
DataValue, 18.400000000000002, -1, 2.1343599999999997E-08, -1.4307799999999999E-08, 5.688E-08, 69891947.049860924, 2.0468750000000036E-09
DataValue, 17.6, -1, 1.9836199999999997E-08, -1.79494E-08, -5.24E-08, 55712168.651876949, 2.1476249999999988E-09
DataValue, 16.8, -1, 1.5891199999999997E-08, -1.7744E-08, 1.9552E-07, 56357078.4490532, 9.8899999999999855E-10
DataValue, 16, -1, 2.6612199999999998E-08, -1.9531799999999998E-08, 5.732E-08, 51198558.248599723, 4.4349999999999989E-09
DataValue, 15.200000000000001, -1, 2.8106999999999998E-08, -2.4839999999999996E-08, -1.4552E-07, 40257648.953301132, 4.6545E-09
DataValue, 14.4, -1, 2.6730599999999998E-08, -2.6978999999999996E-08, 2.8569999999999997E-07, 37065866.043960124, 4.8651249999999977E-09
DataValue, 13.6, -1, 3.8564999999999995E-08, -3.26242E-08, -2.995E-07, 30652092.618363056, 7.2326250000000014E-09
DataValue, 12.8, -1, 3.6582199999999994E-08, -3.8551199999999996E-08, -1.096E-07, 25939529.768204365, 6.6441249999999991E-09
DataValue, 12, -1, 4.4741599999999996E-08, -4.3254799999999995E-08, -1.3262E-07, 23118821.494955476, 7.7656250000000027E-09
DataValue, 11.200000000000001, -1, 5.7111399999999996E-08, -5.09762E-08, -5.09E-08, 19616997.736198463, 9.4006250000000038E-09
DataValue, 10.4, -1, 5.8903799999999992E-08, -5.82958E-08, -2.0466E-07, 17153894.448656678, 9.99687499999999E-09
DataValue, 9.6, -1, 7.3598199999999993E-08, -6.69712E-08, -6.156E-08, 14931791.576080466, 1.0464374999999997E-08
DataValue, 8.8, -1, 7.8943E-08, -7.503879999999999E-08, 5.922E-08, 13326439.122160804, 1.2255750000000002E-08
DataValue, 8, -1, 8.561819999999999E-08, -8.65804E-08, -7.356E-08, 11549958.189151356, 1.8071124999999997E-08
DataValue, 7.2, -1, 1.099E-07, -1.039526E-07, -2.319E-07, 9619769.01010653, 1.6599750000000003E-08
DataValue, 6.4, -1, 1.155E-07, -1.1313999999999999E-07, -2.2794E-07, 8838607.0355312, 1.495462500000001E-08
DataValue, 5.6000000000000005, -1, 1.4044E-07, -1.2788E-07, 2.3838E-07, 7819831.09164842, 2.5162499999999985E-08
DataValue, 4.8, -1, 1.5556E-07, -1.5339999999999998E-07, -5.7E-08, 6518904.82398957, 1.8899999999999984E-08
DataValue, 4, -1, 1.6728E-07, -1.5812E-07, 8.4379999999999992E-08, 6324310.6501391353, 2.3587500000000018E-08
DataValue, 3.2, -1, 1.9178E-07, -1.9114E-07, -5.752E-08, 5231767.2909908965, 2.575E-08
DataValue, 2.4, -1, 2.1012E-07, -1.9932E-07, 9.004E-08, 5017057.9971904475, 2.9312500000000002E-08
DataValue, 1.6, -1, 2.3605999999999998E-07, -2.3804E-07, -5.934E-08, 4200974.6261132583, 2.9487500000000005E-08
DataValue, 0.8, -1, 2.5838E-07, -2.465E-07, 8.568E-08, 4056795.1318458421, 3.0299999999999993E-08
DataValue, 0, -1, 2.9042E-07, -2.8652E-07, -2.36E-07, 3490157.7551305317, 3.818749999999999E-08
DataValue, -0.8, -1, 3.0892E-07, -3.076E-07, 5.134E-08, 3250975.2925877767, 3.2425000000000007E-08
DataValue, -1.6, -1, 3.4068E-07, -3.384E-07, -8.56E-08, 2955082.7423167848, 4.0962500000000033E-08
DataValue, -2.4, -1, 3.845E-07, -3.7314E-07, 4.8299999999999996E-08, 2679959.2646191777, 4.0287499999999989E-08
DataValue, -3.2, -1, 4.0626E-07, -4.0286E-07, -8.8639999999999992E-08, 2482251.8989227028, 4.2999999999999988E-08
DataValue, -4, -1, 4.5626E-07, -4.4194E-07, 5.496E-08, 2262750.599628909, 4.3750000000000018E-08
DataValue, -4.8, -1, 4.783E-07, -4.7286E-07, -1.525E-07, 2114790.8471852131, 4.5799999999999973E-08
DataValue, -5.6000000000000005, -1, 5.3492E-07, -5.1522E-07, 2.8319999999999998E-08, 1940918.4426070417, 5.4374999999999962E-08
DataValue, -6.4, -1, 5.7054E-07, -5.5986E-07, 2.424E-07, 1786160.825920766, 4.7949999999999989E-08
DataValue, -7.2, -1, 6.0014E-07, -5.9193999999999994E-07, -1.5248E-07, 1689360.4081494748, 4.6575000000000018E-08
DataValue, -8, -1, 6.492E-07, -6.3438E-07, 2.455E-07, 1576342.2554304991, 5.7875000000000027E-08
DataValue, -8.8, -1, 6.9277999999999993E-07, -6.8454E-07, -4.892E-08, 1460835.0132935986, 5.0362500000000012E-08
DataValue, -9.6, -1, 7.2667999999999994E-07, -7.1496E-07, 2.9384E-07, 1398679.6464137854, 5.8650000000000012E-08
DataValue, -10.4, -1, 7.8072E-07, -7.7838E-07, -8.0679999999999992E-08, 1284719.5457231687, 7.6962499999999919E-08
DataValue, -11.200000000000001, -1, 8.5412E-07, -8.381E-07, 5.698E-08, 1193175.0387781889, 6.3099999999999963E-08
DataValue, -12, -1, 8.864E-07, -8.7933999999999993E-07, -1.5129999999999999E-07, 1137216.548775218, 6.64625E-08
DataValue, -12.8, -1, 9.6482E-07, -9.4444E-07, 1.6548E-07, 1058828.5121341748, 7.95000000000001E-08
DataValue, -13.6, -1, 1.00972E-06, -1.00654E-06, -1.477E-07, 993502.49369125906, 7.2337499999999982E-08
DataValue, -14.4, -1, 1.07626E-06, -1.06018E-06, 2.3456E-07, 943236.05425493792, 5.569999999999985E-08
DataValue, -15.200000000000001, -1, 1.0854E-06, -1.09566E-06, -8.472E-08, 912691.89347060223, 5.3825000000000166E-08
DataValue, -16, -1, 1.1496000000000002E-06, -1.1463000000000002E-06, -2.0168E-07, 872371.97941202123, 8.13375000000002E-08
DataValue, -16.8, -1, 1.2426000000000002E-06, -1.2258000000000002E-06, 1.452E-07, 815793.76733561745, 9.1124999999999885E-08
DataValue, -17.6, -1, 1.2992000000000002E-06, -1.2921E-06, -7.266E-08, 773933.9060444237, 7.9062499999999918E-08
DataValue, -18.400000000000002, -1, 1.3645000000000002E-06, -1.3523000000000002E-06, -1.617E-07, 739480.88441913773, 8.27500000000001E-08
DataValue, -19.2, -1, 1.4430000000000002E-06, -1.4245E-06, 4.04E-08, 702000.70200070192, 8.0812500000000089E-08
DataValue, -20, -1, 1.4936000000000002E-06, -1.4816000000000001E-06, 1.98E-08, 674946.00431965431, 7.6124999999999962E-08
DataValue, -20.8, -1, 1.5557000000000002E-06, -1.5463000000000001E-06, 6.488E-08, 646705.03783224465, 8.3124999999999945E-08
DataValue, -21.6, -1, 1.6259000000000002E-06, -1.6146000000000002E-06, 2.746E-08, 619348.44543540187, 8.2937499999999931E-08
DataValue, -22.400000000000002, -1, 1.6896E-06, -1.6790000000000002E-06, 1.1826E-07, 595592.61465157825, 1.103750000000001E-07
DataValue, -23.2, -1, 1.794E-06, -1.7912E-06, -7.2019999999999992E-08, 558284.94863778469, 1.1137500000000018E-07
DataValue, -24, -1, 1.8722000000000003E-06, -1.8572000000000002E-06, -3.264E-08, 538444.9709239715, 9.0374999999999961E-08
DataValue, -24.8, -1, 1.9502000000000004E-06, -1.9358E-06, -8.7239999999999992E-08, 516582.29155904532, 1.1687499999999994E-07
DataValue, -25.6, -1, 2.0605E-06, -2.0442000000000003E-06, 5.1579999999999996E-08, 489188.92476274329, 1.0956250000000007E-07
DataValue, -26.400000000000002, -1, 2.1224E-06, -2.1111000000000004E-06, 1.958E-08, 473686.70361422945, 8.83125E-08
DataValue, -27.2, -1, 2.2011000000000004E-06, -2.1855E-06, 7.782E-08, 457561.19881034089, 1.2525000000000004E-07
DataValue, -28, -1, 2.3200000000000002E-06, -2.3115000000000002E-06, -5.064E-08, 432619.51113995234, 1.2424999999999996E-07
DataValue, -28.8, -1, 2.3999E-06, -2.3843E-06, -4.4039999999999996E-08, 419410.30910539778, 1.0012500000000002E-07
DataValue, -29.6, -1, 2.4879000000000004E-06, -2.4717000000000004E-06, -2.9664E-07, 404579.8438321802, 1.1899999999999984E-07
