
SetupTitle, Id-Vgs
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 4
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R, gm
TestParameter, Function.User.Unit, Ohms, S
TestParameter, Function.User.Definition, Vds/Id, delta(Id)/delta(Vgs)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -50
TestParameter, Output.Graph.XAxis.Right, 50
TestParameter, Output.Graph.YAxis.Data, Id, Is, Ig
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
TestParameter, Output.Graph.YAxis.Top, -2E-05, 2E-05, 1E-07
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgs, Vds, Id, Is, Ig, R, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/20/2018 02:10:31
MetaData, TestRecord.TestTarget, 180207S1_d4_r3_lch50
MetaData, TestRecord.IterationIndex, 40
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, ?
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cfcf4174-50bd-4ffa-aa5b-5d6219758d07
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -50
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 50
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -1E-13, 1E-13, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.0001, 0.0001, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgs: [ 40 , -40 ] V / 101; Ig: 1 uA	Vds: [ -1 , -1 ] V / -500 mV; Id: 500 uA	Vs: 0 V; Is: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgs, Vds, Id, Is, Ig, R, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, Ohms, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Id-Vgs
Dimension1, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vgs, Vds, Is, Id, Ig, R, gm
DataValue, 40, -1, 1.645E-09, 1.1223E-09, -1.5762E-07, -891027354.53978443, 6.4475000000000227E-09
DataValue, 39.2, -1, -1.6875E-09, -4.0357E-09, 5.502E-08, 247788487.74685928, -7.9756249999999923E-10
DataValue, 38.4, -1, -7.86E-11, 2.3984E-09, -1.1664E-07, -416944629.75316882, -7.8699999999999925E-10
DataValue, 37.6, -1, -3.3225999999999997E-09, -2.7765E-09, 4.482E-08, 360165676.21105707, 2.7566250000000102E-09
DataValue, 36.800000000000004, -1, 8.917E-10, -2.0122E-09, 1.4792E-07, 496968492.19759464, -2.0534999999999983E-09
DataValue, 36, -1, 3.7869E-09, 5.091E-10, -5.952E-08, -1964250638.3814573, -3.0919374999999971E-09
DataValue, 35.2, -1, 2.766E-09, 2.9349E-09, -1.4778E-07, -340727111.6562745, -1.7834374999999982E-09
DataValue, 34.4, -1, 1.1699E-09, 3.3626E-09, 2.166E-08, -297388925.23642421, -3.2812499999999978E-10
DataValue, 33.6, -1, -4.5321E-09, 3.4599E-09, 3.076E-08, -289025694.38423073, 1.2397499999999987E-09
DataValue, 32.8, -1, -4.16E-11, 1.379E-09, -9.172E-08, -725163161.711385, 9.6624999999999821E-11
DataValue, 32, -1, 1.4153E-09, 3.3053E-09, 4.258E-08, -302544398.39046377, -1.1304375000000016E-09
DataValue, 31.2, -1, -7.598E-10, 3.1877E-09, -1.5404E-07, -313705806.69448191, -9.587500000000007E-11
DataValue, 30.400000000000002, -1, 1.2373E-09, 3.4587E-09, 3.08E-08, -289125972.18608147, 1.2466250000000018E-09
DataValue, 29.6, -1, 5.1893E-09, 1.1931E-09, -8.702E-08, -838152711.42402148, 1.1868749999999986E-10
DataValue, 28.8, -1, 1.6639E-09, 3.2688E-09, 4.2779999999999997E-08, -305922662.75085658, -1.4499374999999989E-09
DataValue, 28, -1, -5.9569E-09, 3.513E-09, 1.7832E-07, -284656988.32906348, 9.9281249999999915E-10
DataValue, 27.2, -1, 6.251E-09, 1.6803E-09, -1.4038E-07, -595131821.69850624, 3.8625000000000267E-11
DataValue, 26.400000000000002, -1, 1.2577E-09, 3.4512E-09, 2.1459999999999998E-08, -289754288.36346781, -1.1630000000000015E-09
DataValue, 25.6, -1, -4.0368E-09, 3.5411E-09, 2.82E-08, -282398124.87645084, 3.6266874999999963E-09
DataValue, 24.8, -1, 1.2747999999999998E-09, -2.3515E-09, 4.374E-08, 425260472.03912395, 4.5191874999999959E-09
DataValue, 24, -1, -1.164E-09, -3.6895999999999997E-09, -4.522E-08, 271032090.19947964, -3.5435624999999968E-09
DataValue, 23.2, -1, -4.024E-10, 3.3182E-09, 4.428E-08, -301368211.68103188, -4.5228125000000058E-09
DataValue, 22.400000000000002, -1, -6.1064E-09, 3.5469E-09, 3.38E-08, -281936338.77470469, -1.486250000000003E-10
DataValue, 21.6, -1, -3.1645E-09, 3.556E-09, -6.338E-08, -281214848.143982, 3.6790624999999966E-09
DataValue, 20.8, -1, 1.9942E-09, -2.3396E-09, 8.898E-08, 427423491.19507605, 1.8267499999999983E-09
DataValue, 20, -1, 3.5161E-09, 6.332E-10, -3.78E-08, -1579279848.3891344, -3.2392499999999971E-09
DataValue, 19.2, -1, 3.6598E-09, 2.8432E-09, -1.4596E-07, -351716375.91446257, -1.7775625000000025E-09
DataValue, 18.400000000000002, -1, 1.2801E-09, 3.4773E-09, 2.4079999999999998E-08, -287579443.82135564, -3.7606250000000058E-10
DataValue, 17.6, -1, -1.2785E-09, 3.4449E-09, 4.0999999999999997E-08, -290284188.22026765, 3.4794374999999969E-09
DataValue, 16.8, -1, 1.1494E-09, -2.0898E-09, 4.752E-08, 478514690.40099531, 3.672874999999997E-09
DataValue, 16, -1, -7.41E-11, -2.4317E-09, 9.956E-08, 411234938.52037668, -1.6618125000000005E-09
DataValue, 15.200000000000001, -1, 3.3966E-09, 5.691E-10, -1.826E-08, -1757160428.7471445, -3.1903750000000008E-09
DataValue, 14.4, -1, 4.5658E-09, 2.6729E-09, -1.0654E-07, -374125481.68655765, -1.7997499999999983E-09
DataValue, 13.6, -1, 1.3532E-09, 3.4487E-09, 3.856E-08, -289964334.38687044, 2.9588750000000009E-09
DataValue, 12.8, -1, 1.1469999999999999E-09, -2.0613E-09, 4.942E-08, 485130742.73516715, 4.2067500000000006E-09
DataValue, 12, -1, 6.098E-09, -3.2821E-09, -4.096E-08, 304682977.36205477, -4.526875E-10
DataValue, 11.200000000000001, -1, 2.1631999999999997E-09, -1.337E-09, 5.006E-08, 747943156.32011962, -3.5590000000000006E-09
DataValue, 10.4, -1, -1.1606E-09, 2.4123E-09, 8.872E-08, -414542138.20834887, -1.0289374999999992E-09
DataValue, 9.6, -1, 2.6236E-09, 3.093E-10, -9.558E-08, -3233107015.8422241, 5.059375E-10
DataValue, 8.8, -1, 1.3008E-09, 1.6028E-09, 1.249E-07, -623908160.71874213, -2.964375E-10
DataValue, 8, -1, 3.7785E-09, 7.836E-10, -4.224E-08, -1276161306.7891781, -7.5912499999999959E-10
DataValue, 7.2, -1, 3.9526E-09, 2.8174E-09, -1.131E-07, -354937176.11982679, 2.0372500000000006E-09
DataValue, 6.4, -1, -2.97E-09, -2.476E-09, 4.644E-08, 403877221.32471728, -1.1750000000000247E-11
DataValue, 5.6000000000000005, -1, -1.1281E-09, 2.8362E-09, -4.646E-08, -352584443.97433186, -5.245625E-10
DataValue, 4.8, -1, 9.369E-10, -1.6367E-09, 1.4674E-07, 610985519.64318442, 1.2128124999999996E-09
DataValue, 4, -1, 3.9586E-09, 8.957E-10, -5.494E-08, -1116445238.3610585, -2.9894375000000004E-09
DataValue, 3.2, -1, 2.7654E-09, 3.1464E-09, -1.434E-07, -317823544.3681668, -1.6601874999999999E-09
DataValue, 2.4, -1, 1.305E-09, 3.552E-09, 2.186E-08, -281531531.53153151, 2.9562499999999995E-10
DataValue, 1.6, -1, -2.2655E-09, 2.6734E-09, -9.84E-08, -374055509.8376599, 5.5625000000000008E-11
DataValue, 0.8, -1, 1.4076E-09, 3.463E-09, 4.03E-08, -288766965.05919719, 2.98275E-09
DataValue, 0, -1, 1.1677999999999998E-09, -2.099E-09, 4.622E-08, 476417341.59123397, 4.4663749999999989E-09
DataValue, -0.8, -1, -1.0841E-09, -3.6831999999999994E-09, 4.36E-08, 271503040.83405739, 6.6287500000000015E-10
DataValue, -1.6, -1, -6.1471E-09, -3.1596E-09, -1.7066E-07, 316495758.95682997, -4.4668124999999994E-09
DataValue, -2.4, -1, 1.3524E-09, 3.4637E-09, -5.098E-08, -288708606.40355688, -1.354E-09
DataValue, -3.2, -1, 5.28E-11, -9.932E-10, 8.872E-08, 1006846556.5847764, 1.7289374999999999E-09
DataValue, -4, -1, 3.2679E-09, 6.974E-10, -6.4E-08, -1433897332.9509606, -2.6621875000000007E-09
DataValue, -4.8, -1, 2.9122E-09, 3.2663E-09, -1.471E-07, -306156813.51988488, -1.9020624999999991E-09
DataValue, -5.6000000000000005, -1, 1.2986E-09, 3.7407E-09, 2.108E-08, -267329644.18424362, -2.4812499999999975E-10
DataValue, -6.4, -1, -1.9576E-09, 3.6633E-09, 2.1739999999999998E-08, -272977916.08658862, 6.2874999999999912E-11
DataValue, -7.2, -1, -4.676E-09, 3.6401E-09, 3.45E-08, -274717727.53495783, 3.5905000000000008E-09
DataValue, -8, -1, 1.2041999999999998E-09, -2.0815E-09, 4.664E-08, 480422772.03939468, 2.9603124999999988E-09
DataValue, -8.8, -1, 1.33E-10, -1.0964E-09, 8.89E-08, 912075884.71360815, -3.3690625000000003E-09
DataValue, -9.6, -1, 2.2679E-09, 3.309E-09, -1.4402E-07, -302206104.56331217, -2.9759375000000008E-09
DataValue, -10.4, -1, 1.3237E-09, 3.6651E-09, 3.0459999999999996E-08, -272843851.46380728, 1.272812499999999E-09
DataValue, -11.200000000000001, -1, 4.9877E-09, 1.2725E-09, -8.998E-08, -785854616.89587438, 4.3421250000000011E-09
DataValue, -12, -1, 2.2031999999999996E-09, -3.2823E-09, -1.9206E-07, 304664412.15001673, 2.7807500000000003E-09
DataValue, -12.8, -1, -1.0323E-09, -3.1767E-09, -2.384E-08, 314792079.83127147, -1.4281250000000015E-10
DataValue, -13.6, -1, 4.1798E-09, -3.0538E-09, -2.482E-08, 327460868.4262231, -8.8750000000000107E-11
DataValue, -14.4, -1, 4.4965E-09, -3.0347E-09, -3.53E-08, 329521863.77566153, -3.4351874999999967E-09
DataValue, -15.200000000000001, -1, -7.843999999999999E-10, 2.4425E-09, -5.16E-08, -409416581.37154549, 1.0687499999999998E-10
DataValue, -16, -1, 2.621E-10, -3.2057E-09, -2.7099999999999998E-08, 311944349.12811553, -7.8624999999999832E-11
DataValue, -16.8, -1, -9.1179999999999989E-10, 2.5683E-09, -4.282E-08, -389362613.40186119, -3.3073749999999966E-09
DataValue, -17.6, -1, -6.0391E-09, 2.0861E-09, 8.884E-08, -479363405.39763194, -4.8874999999999958E-10
DataValue, -18.400000000000002, -1, 2.3923E-09, 3.3503E-09, -1.4476E-07, -298480733.06868041, -9.6381250000000121E-10
DataValue, -19.2, -1, 1.3239E-09, 3.6282E-09, 2.09E-08, -275618764.12546164, -1.914375000000003E-10
DataValue, -20, -1, -1.9071E-09, 3.6566E-09, 2.2979999999999998E-08, -273478094.40463817, 3.4375000000000172E-12
DataValue, -20.8, -1, -4.6764E-09, 3.6227E-09, 4.1839999999999996E-08, -276037209.81588316, 7.2124999999999828E-11
DataValue, -21.6, -1, -9.91E-10, 3.5412E-09, 4.5E-08, -282390150.23155993, 1.0812499999999991E-09
DataValue, -22.400000000000002, -1, -4.524E-10, 1.8927E-09, -1.4674E-07, -528345749.45844567, -5.0562500000000065E-11
DataValue, -23.2, -1, 8.658E-10, 3.6221E-09, 2.136E-08, -276082935.31376827, -1.0918125000000016E-09
DataValue, -24, -1, -1.9993E-09, 3.6396E-09, 2.17E-08, -274755467.63380593, 8.81250000000011E-12
DataValue, -24.8, -1, -4.9218E-09, 3.608E-09, 4.286E-08, -277161862.52771622, 1.2262500000000003E-10
DataValue, -25.6, -1, -7.146E-10, 3.4434E-09, 4.152E-08, -290410640.64587325, 1.0794374999999989E-09
DataValue, -26.400000000000002, -1, -6.1149E-09, 1.8809E-09, 9.124E-08, -531660375.352225, 1.7204375000000022E-09
DataValue, -27.2, -1, 3.4543E-09, 6.907E-10, -1.706E-08, -1447806573.0418415, -6.2275000000000087E-10
DataValue, -28, -1, 4.3259E-09, 2.8773E-09, -1.133E-07, -347548048.51770759, 1.8493124999999984E-09
DataValue, -28.8, -1, -2.9369999999999997E-09, -2.2682E-09, 4.268E-08, 440878229.43303061, 3.6415624999999966E-09
DataValue, -29.6, -1, 1.1535E-09, -2.9492E-09, -4.5259999999999996E-08, 339075003.39075005, -5.248749999999996E-10
DataValue, -30.400000000000002, -1, 7.972E-10, -1.4284E-09, 1.4644E-07, 700084010.08120978, -4.0259375000000057E-09
DataValue, -31.2, -1, -3.1401999999999996E-09, 3.4923E-09, 1.8201999999999999E-07, -286344243.04899347, -2.6278750000000036E-09
DataValue, -32, -1, 8.749E-10, 2.7762E-09, -4.798E-08, -360204596.21064764, 3.1003750000000042E-09
DataValue, -32.8, -1, 9.055E-10, -1.4683E-09, 1.4668E-07, 681059728.93822789, -5.1824999999999953E-10
DataValue, -33.6, -1, 1.328E-09, 3.6054E-09, 2.576E-08, -277361735.17501527, -3.1533749999999973E-09
